ID	i	index	Group
KO2	35400	2439.30513595166	KO
KO3	35400	2202.28544776119	KO
KO4	35400	2177.68081761006	KO
KO5	35400	2015.67627118644	KO
KO6	35400	2280.61538461538	KO
OE1	35400	NA	OE
OE2	35400	NA	OE
OE3	35400	NA	OE
OE4	35400	NA	OE
OE5	35400	NA	OE
OE6	35400	NA	OE
WT1	35400	2440.57923497268	WT
WT2	35400	2266.48866855524	WT
WT3	35400	2537.29673590504	WT
WT4	35400	2443.40634005764	WT
WT5	35400	2334.71932515337	WT
WT6	35400	2437.62889518414	WT
KO1	35600	NA	KO
KO2	35600	2436.18501529052	KO
KO3	35600	2150.04137931034	KO
KO4	35600	2201.78547297297	KO
KO5	35600	2081.69190140845	KO
KO6	35600	2270.36053412463	KO
OE1	35600	NA	OE
OE2	35600	NA	OE
OE3	35600	NA	OE
OE4	35600	NA	OE
OE5	35600	NA	OE
OE6	35600	NA	OE
WT1	35600	2461.35854341737	WT
WT2	35600	2246.24089635854	WT
WT3	35600	2528.1724137931	WT
WT4	35600	2438.37429378531	WT
WT5	35600	2352.6	WT
WT6	35600	2449.37536231884	WT
KO1	35800	NA	KO
KO2	35800	NA	KO
KO3	35800	2141.18493150685	KO
KO4	35800	2189.78213166144	KO
KO5	35800	2052.74267100977	KO
KO6	35800	2280.59384615385	KO
OE1	35800	NA	OE
OE2	35800	NA	OE
OE3	35800	NA	OE
OE4	35800	NA	OE
OE5	35800	NA	OE
OE6	35800	NA	OE
WT1	35800	2445.56199460916	WT
WT2	35800	2231.01267605634	WT
WT3	35800	2522.8612716763	WT
WT4	35800	2428.26955307263	WT
WT5	35800	2346.10322580645	WT
WT6	35800	2469.66863905325	WT
KO1	36000	NA	KO
KO2	36000	NA	KO
KO3	36000	2206.61985018727	KO
KO4	36000	2223.42976588629	KO
KO5	36000	2103.44006849315	KO
KO6	36000	2289.68421052632	KO
OE1	36000	NA	OE
OE2	36000	NA	OE
OE3	36000	NA	OE
OE4	36000	NA	OE
OE5	36000	NA	OE
OE6	36000	NA	OE
WT1	36000	2448.53203342618	WT
WT2	36000	2242.4845505618	WT
WT3	36000	2522.6776504298	WT
WT4	36000	2432.86805555556	WT
WT5	36000	2351.94006309148	WT
WT6	36000	2473.66863905325	WT
KO1	36200	NA	KO
KO2	36200	NA	KO
KO3	36200	2158	KO
KO4	36200	2255.27684563758	KO
KO5	36200	2051.8853820598	KO
KO6	36200	2280.33180428135	KO
OE1	36200	NA	OE
OE2	36200	NA	OE
OE3	36200	NA	OE
OE4	36200	NA	OE
OE5	36200	NA	OE
OE6	36200	NA	OE
WT1	36200	2444.47961956522	WT
WT2	36200	2289.2223880597	WT
WT3	36200	NA	WT
WT4	36200	2445.19540229885	WT
WT5	36200	2335.1801242236	WT
WT6	36200	2473.76047904192	WT
KO1	36400	NA	KO
KO2	36400	NA	KO
KO3	36400	2148.64335664336	KO
KO4	36400	2194.7288961039	KO
KO5	36400	2080.83959044369	KO
KO6	36400	2272.94680851064	KO
OE1	36400	NA	OE
OE2	36400	NA	OE
OE3	36400	NA	OE
OE4	36400	NA	OE
OE5	36400	NA	OE
OE6	36400	NA	OE
WT1	36400	2454.5656424581	WT
WT2	36400	2296.89701492537	WT
WT3	36400	NA	WT
WT4	36400	NA	WT
WT5	36400	2368.81818181818	WT
WT6	36400	2458.63421828909	WT
KO1	36600	NA	KO
KO2	36600	NA	KO
KO3	36600	2169.26618705036	KO
KO4	36600	2200.33280254777	KO
KO5	36600	2081.83959044369	KO
KO6	36600	NA	KO
OE1	36600	NA	OE
OE2	36600	NA	OE
OE3	36600	NA	OE
OE4	36600	NA	OE
OE5	36600	NA	OE
OE6	36600	NA	OE
WT1	36600	2461.36505681818	WT
WT2	36600	2249.84277620397	WT
WT3	36600	NA	WT
WT4	36600	NA	WT
WT5	36600	2349.3602484472	WT
WT6	36600	2467.87130177515	WT
KO1	36800	NA	KO
KO2	36800	NA	KO
KO3	36800	2143.04964539007	KO
KO4	36800	2202.82692307692	KO
KO5	36800	2052.62542372881	KO
KO6	36800	NA	KO
OE1	36800	NA	OE
OE2	36800	NA	OE
OE3	36800	NA	OE
OE4	36800	NA	OE
OE5	36800	NA	OE
OE6	36800	NA	OE
WT1	36800	2469.74501424501	WT
WT2	36800	2283.24035608309	WT
WT3	36800	NA	WT
WT4	36800	NA	WT
WT5	36800	2351.93829113924	WT
WT6	36800	NA	WT
KO1	37000	NA	KO
KO2	37000	NA	KO
KO3	37000	2173.36678832117	KO
KO4	37000	2197.33492063492	KO
KO5	37000	2050.92307692308	KO
KO6	37000	NA	KO
OE1	37000	NA	OE
OE2	37000	NA	OE
OE3	37000	NA	OE
OE4	37000	NA	OE
OE5	37000	NA	OE
OE6	37000	NA	OE
WT1	37000	2458.57122905028	WT
WT2	37000	2250.75208913649	WT
WT3	37000	NA	WT
WT4	37000	NA	WT
WT5	37000	NA	WT
WT6	37000	NA	WT
KO1	37200	NA	KO
KO2	37200	NA	KO
KO3	37200	2153.07020547945	KO
KO4	37200	2220.28947368421	KO
KO5	37200	2051.51286173633	KO
KO6	37200	NA	KO
OE1	37200	NA	OE
OE2	37200	NA	OE
OE3	37200	NA	OE
OE4	37200	NA	OE
OE5	37200	NA	OE
OE6	37200	NA	OE
WT1	37200	NA	WT
WT2	37200	2270.07834757835	WT
WT3	37200	NA	WT
WT4	37200	NA	WT
WT5	37200	NA	WT
WT6	37200	NA	WT
KO1	37400	NA	KO
KO2	37400	NA	KO
KO3	37400	2175.79432624113	KO
KO4	37400	2210.86798679868	KO
KO5	37400	2045.8093645485	KO
KO6	37400	NA	KO
OE1	37400	NA	OE
OE2	37400	NA	OE
OE3	37400	NA	OE
OE4	37400	NA	OE
OE5	37400	NA	OE
OE6	37400	NA	OE
WT1	37400	NA	WT
WT2	37400	2267.66091954023	WT
WT3	37400	NA	WT
WT4	37400	NA	WT
WT5	37400	NA	WT
WT6	37400	NA	WT
KO1	37600	NA	KO
KO2	37600	NA	KO
KO3	37600	2159.7212543554	KO
KO4	37600	2215.8996763754	KO
KO5	37600	2060.32236842105	KO
KO6	37600	NA	KO
OE1	37600	NA	OE
OE2	37600	NA	OE
OE3	37600	NA	OE
OE4	37600	NA	OE
OE5	37600	NA	OE
OE6	37600	NA	OE
WT1	37600	NA	WT
WT2	37600	2270.25581395349	WT
WT3	37600	NA	WT
WT4	37600	NA	WT
WT5	37600	NA	WT
WT6	37600	NA	WT
KO1	37800	NA	KO
KO2	37800	NA	KO
KO3	37800	2161.7212543554	KO
KO4	37800	NA	KO
KO5	37800	2066.30693069307	KO
KO6	37800	NA	KO
OE1	37800	NA	OE
OE2	37800	NA	OE
OE3	37800	NA	OE
OE4	37800	NA	OE
OE5	37800	NA	OE
OE6	37800	NA	OE
WT1	37800	NA	WT
WT2	37800	2261.60518731988	WT
WT3	37800	NA	WT
WT4	37800	NA	WT
WT5	37800	NA	WT
WT6	37800	NA	WT
KO1	38000	NA	KO
KO2	38000	NA	KO
KO3	38000	2168.19755244755	KO
KO4	38000	NA	KO
KO5	38000	2044.22025723473	KO
KO6	38000	NA	KO
OE1	38000	NA	OE
OE2	38000	NA	OE
OE3	38000	NA	OE
OE4	38000	NA	OE
OE5	38000	NA	OE
OE6	38000	NA	OE
WT1	38000	NA	WT
WT2	38000	NA	WT
WT3	38000	NA	WT
WT4	38000	NA	WT
WT5	38000	NA	WT
WT6	38000	NA	WT
KO1	38200	NA	KO
KO2	38200	NA	KO
KO3	38200	2186.62544802867	KO
KO4	38200	NA	KO
KO5	38200	2062.42105263158	KO
KO6	38200	NA	KO
OE1	38200	NA	OE
OE2	38200	NA	OE
OE3	38200	NA	OE
OE4	38200	NA	OE
OE5	38200	NA	OE
OE6	38200	NA	OE
WT1	38200	NA	WT
WT2	38200	NA	WT
WT3	38200	NA	WT
WT4	38200	NA	WT
WT5	38200	NA	WT
WT6	38200	NA	WT
KO1	38400	NA	KO
KO2	38400	NA	KO
KO3	38400	2171.84507042254	KO
KO4	38400	NA	KO
KO5	38400	2071.91556291391	KO
KO6	38400	NA	KO
OE1	38400	NA	OE
OE2	38400	NA	OE
OE3	38400	NA	OE
OE4	38400	NA	OE
OE5	38400	NA	OE
OE6	38400	NA	OE
WT1	38400	NA	WT
WT2	38400	NA	WT
WT3	38400	NA	WT
WT4	38400	NA	WT
WT5	38400	NA	WT
WT6	38400	NA	WT
KO1	38600	NA	KO
KO2	38600	NA	KO
KO3	38600	NA	KO
KO4	38600	NA	KO
KO5	38600	2060.06393442623	KO
KO6	38600	NA	KO
OE1	38600	NA	OE
OE2	38600	NA	OE
OE3	38600	NA	OE
OE4	38600	NA	OE
OE5	38600	NA	OE
OE6	38600	NA	OE
WT1	38600	NA	WT
WT2	38600	NA	WT
WT3	38600	NA	WT
WT4	38600	NA	WT
WT5	38600	NA	WT
WT6	38600	NA	WT
