"","X.comp1","X.comp2","Y.comp1","Y.comp2"
"g2140",0,0,-0.253584708878586,0.51593644931469
"g2141",0,0,-0.25452354665873,-0.786128545294835
"g2142",0,0,0.918343845924221,0.0144446605258005
"g2143",0,0,-0.166003434519697,0.340004179861764
"g2144",0,0,-0.253584708878586,0.51593644931469
"g2145",0,0,-0.25452354665873,-0.786128545294835
"g2146",0,0,0.918343845924221,0.0144446605258005
"g2147",0,0,-0.166003434519697,0.340004179861764
"g2148",0,0,-0.253584708878586,0.51593644931469
"g2149",0,0,-0.25452354665873,-0.786128545294835
"g2150",0,0,0.918343845924221,0.0144446605258005
"g2151",0,0,-0.166003434519697,0.340004179861764
"g2152",0,0,-0.253584708878586,0.51593644931469
"g2153",0,0,-0.25452354665873,-0.786128545294835
"g2154",0,0,0.918343845924221,0.0144446605258005
"g2155",0,0,-0.166003434519697,0.340004179861764
"g2156",0,0,-0.253584708878586,0.51593644931469
"g2157",0,0,-0.25452354665873,-0.786128545294835
"g2158",0,0,0.918343845924221,0.0144446605258005
"g2159",0,0,-0.166003434519697,0.340004179861764
"g2160",0,0,-0.253584708878586,0.51593644931469
"g2161",0,0,-0.25452354665873,-0.786128545294835
"g2162",0,0,0.918343845924221,0.0144446605258005
"g2163",0,0,-0.166003434519697,0.340004179861764
"g2164",0,0,-0.253584708878586,0.51593644931469
"g2165",0,0,-0.25452354665873,-0.786128545294835
"g2166",0,0,0.918343845924221,0.0144446605258005
"g2167",0,0,-0.166003434519697,0.340004179861764
"g2168",0,0,-0.253584708878586,0.51593644931469
"g2169",0,0,-0.25452354665873,-0.786128545294835
"g2170",0,0,0.918343845924221,0.0144446605258005
"g2171",0,0,-0.166003434519697,0.340004179861764
"g2172",0,0,-0.253584708878586,0.51593644931469
"g2173",0,0,-0.25452354665873,-0.786128545294835
"g2174",0,0,0.918343845924221,0.0144446605258005
"g2175",0,0,-0.166003434519697,0.340004179861764
"g2176",0,0,-0.253584708878586,0.51593644931469
"g2177",0,0,-0.25452354665873,-0.786128545294835
"g2178",0,0,0.918343845924221,0.0144446605258005
"g2179",0,0,-0.166003434519697,0.340004179861764
"g2180",0,0,-0.253584708878586,0.51593644931469
"g2181",0,0,-0.25452354665873,-0.786128545294835
"g2182",0,0,0.918343845924221,0.0144446605258005
"g2183",0,0,-0.166003434519697,0.340004179861764
"g2184",0,0,-0.253584708878586,0.51593644931469
"g2185",0,0,-0.25452354665873,-0.786128545294835
"g2186",0.0602252536100676,0,0.918343845924221,0.0144446605258005
"g2187",0,0,-0.166003434519697,0.340004179861764
"g2188",0,0,-0.253584708878586,0.51593644931469
"g2189",0,0,-0.25452354665873,-0.786128545294835
"g2190",0,0,0.918343845924221,0.0144446605258005
"g2191",0,0,-0.166003434519697,0.340004179861764
"g2192",0,0,-0.253584708878586,0.51593644931469
"g2193",0,0,-0.25452354665873,-0.786128545294835
"g2194",0,0,0.918343845924221,0.0144446605258005
"g2195",0,0,-0.166003434519697,0.340004179861764
"g2196",0,0,-0.253584708878586,0.51593644931469
"g2197",0,0,-0.25452354665873,-0.786128545294835
"g2198",0,0,0.918343845924221,0.0144446605258005
"g2199",0,0,-0.166003434519697,0.340004179861764
"g2200",0,0,-0.253584708878586,0.51593644931469
"g2201",0,0,-0.25452354665873,-0.786128545294835
"g2202",0,0,0.918343845924221,0.0144446605258005
"g2203",0,0,-0.166003434519697,0.340004179861764
"g2204",0,0,-0.253584708878586,0.51593644931469
"g2205",0,0,-0.25452354665873,-0.786128545294835
"g2206",0,0,0.918343845924221,0.0144446605258005
"g2207",0,0,-0.166003434519697,0.340004179861764
"g2208",0,0,-0.253584708878586,0.51593644931469
"g2209",0,0,-0.25452354665873,-0.786128545294835
"g2210",0,0,0.918343845924221,0.0144446605258005
"g2211",0,0,-0.166003434519697,0.340004179861764
"g2212",0,0,-0.253584708878586,0.51593644931469
"g2213",0,0,-0.25452354665873,-0.786128545294835
"g2214",0,0,0.918343845924221,0.0144446605258005
"g2215",0,0,-0.166003434519697,0.340004179861764
"g2216",0,0,-0.253584708878586,0.51593644931469
"g2217",0,0,-0.25452354665873,-0.786128545294835
"g2218",0,0,0.918343845924221,0.0144446605258005
"g2219",0,0,-0.166003434519697,0.340004179861764
"g2220",0,0,-0.253584708878586,0.51593644931469
"g2221",0,0,-0.25452354665873,-0.786128545294835
"g2222",0,0,0.918343845924221,0.0144446605258005
"g2223",0,0,-0.166003434519697,0.340004179861764
"g2224",0,0,-0.253584708878586,0.51593644931469
"g2225",0,0,-0.25452354665873,-0.786128545294835
"g2226",0,0,0.918343845924221,0.0144446605258005
"g2227",0,0,-0.166003434519697,0.340004179861764
"g2228",0,0,-0.253584708878586,0.51593644931469
"g2229",0,0,-0.25452354665873,-0.786128545294835
"g2230",0.0151457682629632,0,0.918343845924221,0.0144446605258005
"g2231",0,0,-0.166003434519697,0.340004179861764
"g2232",0,0,-0.253584708878586,0.51593644931469
"g2233",0,0,-0.25452354665873,-0.786128545294835
"g2234",0,0,0.918343845924221,0.0144446605258005
"g2235",0,0,-0.166003434519697,0.340004179861764
"g2236",0,0,-0.253584708878586,0.51593644931469
"g2237",0,0,-0.25452354665873,-0.786128545294835
"g2238",0,0,0.918343845924221,0.0144446605258005
"g2239",0,0,-0.166003434519697,0.340004179861764
"g2240",0,0,-0.253584708878586,0.51593644931469
"g2241",0,0,-0.25452354665873,-0.786128545294835
"g2242",0,0,0.918343845924221,0.0144446605258005
"g2243",0,0,-0.166003434519697,0.340004179861764
"g2244",0,0,-0.253584708878586,0.51593644931469
"g2245",0,0,-0.25452354665873,-0.786128545294835
"g2246",0,0,0.918343845924221,0.0144446605258005
"g2247",0,0,-0.166003434519697,0.340004179861764
"g2248",0,0,-0.253584708878586,0.51593644931469
"g2249",0,0,-0.25452354665873,-0.786128545294835
"g2250",0,0,0.918343845924221,0.0144446605258005
"g2251",0,0,-0.166003434519697,0.340004179861764
"g2252",0,0,-0.253584708878586,0.51593644931469
"g2253",0,-0.0815127765956789,-0.25452354665873,-0.786128545294835
"g2254",0,0,0.918343845924221,0.0144446605258005
"g2255",0,0,-0.166003434519697,0.340004179861764
"g2256",0,0,-0.253584708878586,0.51593644931469
"g2257",0,0,-0.25452354665873,-0.786128545294835
"g2258",0,0,0.918343845924221,0.0144446605258005
"g2259",0,0,-0.166003434519697,0.340004179861764
"g2260",0,0,-0.253584708878586,0.51593644931469
"g2261",0,0,-0.25452354665873,-0.786128545294835
"g2262",0,0,0.918343845924221,0.0144446605258005
"g2263",0,0,-0.166003434519697,0.340004179861764
"g2264",0,0,-0.253584708878586,0.51593644931469
"g2265",0,0,-0.25452354665873,-0.786128545294835
"g2266",0,0,0.918343845924221,0.0144446605258005
"g2267",0,0,-0.166003434519697,0.340004179861764
"g2268",0,0,-0.253584708878586,0.51593644931469
"g2269",0,0,-0.25452354665873,-0.786128545294835
"g2270",0,0,0.918343845924221,0.0144446605258005
"g2271",0,0,-0.166003434519697,0.340004179861764
"g2272",0,0,-0.253584708878586,0.51593644931469
"g2273",0,0,-0.25452354665873,-0.786128545294835
"g2274",0,0,0.918343845924221,0.0144446605258005
"g2275",0,0,-0.166003434519697,0.340004179861764
"g2276",0,0,-0.253584708878586,0.51593644931469
"g2277",0,0,-0.25452354665873,-0.786128545294835
"g2278",0,0,0.918343845924221,0.0144446605258005
"g2279",0.0197767540222316,0,-0.166003434519697,0.340004179861764
"g2280",0,0,-0.253584708878586,0.51593644931469
"g2281",0,0,-0.25452354665873,-0.786128545294835
"g2282",0,0,0.918343845924221,0.0144446605258005
"g2283",0,0,-0.166003434519697,0.340004179861764
"g2284",0,0,-0.253584708878586,0.51593644931469
"g2285",0,0,-0.25452354665873,-0.786128545294835
"g2286",0,0,0.918343845924221,0.0144446605258005
"g2287",0,0,-0.166003434519697,0.340004179861764
"g2288",0,0,-0.253584708878586,0.51593644931469
"g2289",0,0,-0.25452354665873,-0.786128545294835
"g2290",0,0,0.918343845924221,0.0144446605258005
"g2291",0,0,-0.166003434519697,0.340004179861764
"g2292",0,0,-0.253584708878586,0.51593644931469
"g2293",0,0,-0.25452354665873,-0.786128545294835
"g2294",0,0,0.918343845924221,0.0144446605258005
"g2295",0,0,-0.166003434519697,0.340004179861764
"g2296",0,0,-0.253584708878586,0.51593644931469
"g2297",0,0,-0.25452354665873,-0.786128545294835
"g2298",0,0,0.918343845924221,0.0144446605258005
"g2299",0,0,-0.166003434519697,0.340004179861764
"g2300",0,0,-0.253584708878586,0.51593644931469
"g2301",0,0,-0.25452354665873,-0.786128545294835
"g2302",0,0,0.918343845924221,0.0144446605258005
"g2303",0,0,-0.166003434519697,0.340004179861764
"g2304",0,0,-0.253584708878586,0.51593644931469
"g2305",0,0,-0.25452354665873,-0.786128545294835
"g2306",0,0,0.918343845924221,0.0144446605258005
"g2307",0,0,-0.166003434519697,0.340004179861764
"g2308",0,0,-0.253584708878586,0.51593644931469
