Species	Healthy01	Healthy02	Healthy03	Healthy04	Healthy05	Healthy06	Healthy07	Healthy08	Healthy09	Healthy10	Healthy11	Healthy12	Healthy13	Healthy14	Healthy15	Healthy16	Healthy17	Healthy18	Healthy19	Healthy20	Healthy21	Healthy22	Healthy23	Healthy24	Healthy25	Healthy26	Healthy27	Healthy28	Healthy29	Healthy30	Patients01	Patients02	Patients03	Patients04	Patients05	Patients06	Patients07	Patients08	Patients09	Patients10	Patients11	Patients12	Patients13	Patients14	Patients15	Patients16	Patients17	Patients18	Patients19	Patients20	Patients21	Patients22	Patients23	Patients24	Patients25	Patients26	Patients27	Patients28	Patients29	Patients30	Patients31
Species602	0.08218	0.07434	0	0	0.00769	0	0	0.02654	0	0.00532	0.1008	0	0	0	0	0.00549	0	0	0	0	0	0.0923	0	0	0	0	0.01535	0.32837	0.14854	0	0	0	0	0	0	0.26195	0	0	0	0	0.07235	0.19926	0.00568	0	0	0.01365	0	0	0.17017	0	0	0	0	0	0.1647	0	0.16048	0	0	0	0
Species603	0.16463	0.05507	0	0	0.00643	0	0	0.04365	0	0	0.02397	0	0.0084	0	0	0	0	0	0	0.02374	0.01844	0.18229	0.04566	0	0.52771	0	0.00208	0.01683	0.0619	0	0.64006	0	0.02311	0.18341	0	0.19792	0.17273	0	0	0	1.10287	0.53077	0.18598	0.01582	0.21289	0.61031	0	0	0.13246	0	0	0	0.02639	0	0.29742	0	0.05185	0	0	0	0
Species604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071	0	0	0	0	0	0	0	0.0231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06064	0	0	0
Species606	0	0	0	0	0	0.00579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species607	0	0	0	0	0	0	0	0	0	0	0	0	0.0211	0	0	0	0	0	0	0	0	0	0.02639	0	0	0	0.02046	0	0	0	0.01319	0	0	0	0	0	0.00246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00405	0	0	0	0
Species608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34512	0.19826	0	0	0	0	0	0	0	0	0	0	0	0	0.25963	0.27278	0	0	0	0	0.12336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55331	0.04407	0	0	0	0	0	0	0	0	0.15608	0	0	0	0	0	0	0	0.06775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species614	0.79547	0	0	0	0.00183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15472	0	0	0	0	0	0.36622	0.36043	0	0	0	0	0	0	0	2.5883	0.45489	0	0	0	0	0.00677	0	0	0.38204	0	0	0	0	0	0	0	0	0	0.05113	0	0	0	0	0	0
Species615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species616	0	4.97722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species621	0	0	0	0	0	0	0	1.15328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04111	0	0	0	0	0	0	0	0	4.55125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species622	3.27992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00401	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15436	0	0	0	0
Species623	0	0	0	0	0	0	0	0	0	0	0	0	1.40611	0	0	0	0	0	0	0	0.11823	0	0	0	0	0	0	1.41593	0	0	0	0	0	0	0	0	0	0	0	0	2.01892	0.01418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species625	0	0.06929	0	0	0	0	0	0.0235	0	0	0.32158	0	0	0	0	0	0	0	0	0	0.01309	0	0.22323	0	0	0.04604	0.17919	0.00571	0.14878	0	0	0	0	0	0	0.72591	0	0	0	0	0.35829	0.28369	1.3496	0	0	0.46399	0	0	0	0	0	0	0.0275	0	0	0	0	0	0	0	0
Species626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species630	0	0	0	0	0	0	0	0.00707	0.00074	0	0.01795	0	0	0	0	0	0	0	0	0	0.00866	0	0	0	0	0	0.0526	0.00612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00853	0	0	0	0	0	0	0	0	0	0	0	0.02318	0.07276	0	0	0
Species631	0.00916	0	0	0	0	0	0	0	0	0	0	0	0.00994	0	0	0	0	0	0	0	0	0.01309	0	0	0	0	0	0	0	0	0	0	0	0.04027	0.0136	0	0.0099	0	0	0	0	0	0	0	0	0.01207	0	0.00105	0	0	0	0	0	0	0.01604	0	0	0	0	0	0
Species632	0	0	0	0	0	0	0	0.02741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222	0	0	0	0	0	0	0	0	0	0	0	0	1.00994	0	0.04049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02192	0	0	0	0	0	0	0	0	0	0.00409	0	0	0	0	0	0	0	0.0188	0	0	0	0	0	0	0	0	0	0	0	0.00059	0	0	0	0
Species634	0	0	0	0	0	0	0	0.02876	0	0.03207	0	0	0.04073	0	0	0	0.1328	0	0.07954	0	0.00276	0	0	0	0	0	0	0.00102	0	0	0	0	0.0007	0	0	0.0394	0.02037	0	0	0	0.0694	0	0.15394	0	0	0.00095	0	0	0	0	0	0	0	0	0.27909	0	0	0	0	0	0
Species635	0	0	0	0	0	0	0	0.00323	0	0	0.05772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01971	0	0	0	0	0	0	0	0	0	0	0	0.26161	0.02513	0.41303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species636	0	0	0	0	0.01355	0	0	0.00391	0	0.06507	0.02601	0	0.01067	0	0	0	0.09835	0.01137	0.08251	0	0	0.04169	0	0	0	0.00756	0.01079	0	0.01775	0	0	0	0.012	0	0	0.03641	0	0	0	0	0.04027	0.10899	0.22206	0	0.01985	0.3654	0	0	0.00109	0	0	0	0.01097	0	0.04895	0	0.04205	0.07525	0	0.00737	0
Species637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species639	0	0	0	0	0	0	0	0.00792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species641	0.00086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01266	0	0.00532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01505	0	0	0	0	0	0	0	0	0	0	0	0
Species642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species644	0	0	0	0	0	0	0	0	0	0	0	0.00114	0.0033	0	0	0.00147	0	0	0	0	0	0	0	0	0	0	0	0.00063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species646	0	0	0	0	0	0	0	0.01618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00772	0.04545	0	0	0	0.03094	0	0	0	0	0	0	0	0	0.0135	0	0	0	0	0.00803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species651	0.08963	0	0	0	0	0	0	0	0	0	0.00072	0	0.00376	0	0	0	0	0	0	0	0	0	0	0.09132	0	0	0	0.01009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34586	0	0	0	0.01326	0	0	0	0	0	0	0	0	0	0	0	0	0
Species652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species655	0.05565	0	0	0	0.00463	0	0	0.01049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00696	0.00797	0	0	0	0	0	0	0.99627	0	0	0	0	0	0.0464	0	0.03018	0	0.034	0.02451	0	0	0	0	0	0	0	0	0	0	0.09282	0	0	0	0
Species656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species657	0.13647	0.23895	0	0	0	0	0	0.0131	0	0	0.02449	0	0	0	0	0	0	0	0	0	0.05773	0.01593	0.00312	0	0	0	0.27381	0.03873	0.02184	0	0	0	0	0	0	1.07681	0	0	0	0	0.38807	0.05392	0.00501	0	0	0.04066	0	0	0	0	0	0	0	0	0.12293	0	0.04289	0	0	0	0
Species658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01094	0	0	0	0	0.00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species659	0.36934	0	0	0	0.00687	0	0	0.08644	0	0	0.259	0	0.16596	0	0	0	0	0	0	0	0	0	0.39357	0	0	0	0	0.07101	0	0	0	0	0	0	0	0.52206	0.08122	0	0	0	0.07597	0	0.00333	0	0.09396	0.03747	0	0	0	0	0	0	0	0	0.03391	0	0.11981	0	0	0	0
Species660	0	0	0	0	0	0	0	0	0	0	0	0.0117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14485	0	0	0	0	0	0	0	0
Species661	0	0	0	0	0	0	0	0	0	0.41799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species668	0	0	0	0	0	0	0	0.13642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species670	0	0	0	0	0	0	0	0	0	0	0	0	4.96133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08332	0	0	0	0	0	0	0	0.65425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species673	0	0	0	0	0	0	0	0.00248	0	0	0	0	0	0	0	0	0	0	0	0	0.59291	0	0	0	0	0	0.01549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13798	0	0	0	0	0	0	0	0	0	0	0	0
Species674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10492	0	0	0	0	0	0	0
Species675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species678	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0	0.00163	0	0	0	0	0	0.00824	0	0	0	0	0	0	0	0	0	0	0	0.00258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species680	0.4561	0.18564	0.33496	6.23153	0.10739	0.90382	0.10484	0.01304	0.68375	0.00614	0.02893	0.34158	0.07575	1.59075	0.01357	0.26382	0.17014	0.42469	0.06302	0.03368	0.03427	0.0178	0.08971	0.05619	0.07107	0	0.21986	0.03637	0.00355	0.0285	1.02598	13.18139	3.00415	0.12709	3.53636	0.02325	0.13201	0.47637	0.08562	1.56988	0.0812	0.02665	0.06344	2.17245	0.14453	0.31051	2.93486	0.15762	0.0459	0.94156	0.27544	1.58335	0.35156	1.30688	0.63883	0.29429	0.04417	3.11134	5.37362	0.00844	6.72477
Species681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species682	0	0	0	0	0.16869	1.73126	0.67561	0.02394	0	0	0.16892	0.29682	0.15626	0	1.91233	0.90157	0.23099	0	0.19211	0.67586	0.09222	0.34543	0.11934	1.71506	0.19988	0.11382	0.17542	0.14372	0.22366	0	1.16003	0.02218	0.59884	0	0.00435	0.80679	0.04323	0.00409	0	0	3.35562	1.49198	0.91359	0	0.2006	6.37829	0	0	1.64099	2.8291	0.12813	0	9.61959	0	5.13093	0	1.69844	3.30199	0	0.32989	19.47433
Species683	0.00769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20022	0.04308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species684	0.89817	0.02601	0	0	0.16392	0.12091	1.36926	0.0255	0	0.09671	0.33088	0.18182	0.34768	0	0.06746	0.27749	0.62188	0	0.08925	0.13577	0.25433	0.85799	0.31427	0.53543	0.03008	0.03887	0.07335	0.88712	0.17517	1.57808	8.06152	0	0.14321	2.40168	1.10116	0.85807	0.01227	0.75789	0	0	0.67173	0.66618	1.09066	0	0.4005	0.64681	0.61081	0	2.37231	3.29015	0.0933	0	4.70237	0	12.72831	0	0.35734	0.33764	0	0	5.95982
Species685	0	0	0	0	0.93321	0	0	0	0	0	0	0.04393	0	0	0	0	0	0	0	0	0	0.15919	0	0	0.0761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13599	0	0.00399	0	0	0.11089	0	0	0	0	0	0	0.04964	0	0	0	0	0	0	0	0
Species686	0	0	0	0	0.01486	0	0	0.16051	0	0	0.03159	0	0	0	0	0	0.86779	0	0.03274	0	0.04835	0	0.0469	0.32976	0.01284	0	0.75031	0.16989	0.72218	1.35222	0	0.00419	0	0	0	2.19809	0.91538	0	0	0	1.10801	0.88523	1.13723	0	0.41323	0	0	0	0	0	0	0	0	0	1.64993	0	1.55296	0	0	0	0
Species687	0	0	0	0	0	0	0	0	0	0	0.25376	0	0.24063	0	0	0	0	0	0.33493	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03184	0	0	0	0	0	0	0	0	0	0.49149	0	0	0	0	0	0	0	0.12009	0	0	0	0	0	0	0	0	0	0
Species688	0	0	0	0	0	0	0	0	0	0.7166	0	0	0	0	0	0	0	0	0	0.04037	0	0	0	0	0	0.20676	0	0	0.18284	0	0	0	11.66399	0	0	1.88621	0.03979	0	0	0	1.2486	0	0.73856	0	0	0.24745	0	0	0	0	0	0	3.06804	0	0.18372	0	0	0	0	0	0
Species689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species690	0.9097	0	0	0	0.14246	0	0	0.08242	0	0.07193	0.42973	0.59446	0.07013	0	2.50578	0.52852	0	0	0.21203	0	0.62058	0.01103	1.80687	3.6268	0.74878	0	1.12158	0.51515	0.19515	0	0	0	0	0	0	1.02028	0.00752	4.36545	0	0	2.6702	1.21043	1.107	0	0.25456	0.04575	0	0	2.26051	0	0	0	1.34819	0	5.23126	0	1.03866	1.32803	0	0.56429	0
Species691	0.01116	0	0	0	0	0	0	0	0	0.13605	0	0	0	0	0	0	0.12147	0	0.03202	0	0.1305	0	0	0	0.13251	0	0	0	0	0	0	0	0	0	0	0.20389	0	0	0	0	0.34214	0.04906	0.19247	0	0.0205	0	0	0	0	0	0	0	0	0	0	0	0.07849	0	0	0	0
Species692	0.09362	0.23306	4.56626	0	3.75748	0.61491	0.8771	0.08803	1.80204	0.51657	0.96991	0.7808	0.49785	0	1.87037	0.28163	3.14008	5.86569	1.76409	1.05253	0.27055	0.19483	0.30174	0.66349	0.01937	0.02261	0.0585	0.17494	0.54294	6.11079	4.50512	1.05491	0.61739	0	10.46819	0.49079	3.96835	21.42863	8.84869	0.00277	5.77885	5.78111	1.30935	1.08047	0.1855	1.97584	50.32008	0	1.88255	0.62438	0.45167	0	42.92368	0	13.95894	0.28241	1.65092	5.87751	0.03332	1.07693	16.85697
Species693	0.48965	0.42311	0	0.01953	0.01032	0.21802	0.25546	0.07696	0.40136	0.00496	0.0805	1.40058	0.64599	0	0.01326	0.13709	0.27029	0	0.06131	0.03532	0.02341	0.07425	0.34067	0.10372	0	0	1.18101	0.10304	0.03001	0.08679	0.35067	2.44186	0.06736	0.49033	7.42965	0.09094	0.10686	0.01882	0	0	0.06818	0.02847	0.00598	2.64843	0.29934	0.36187	0	0.11282	0.22848	0.23127	0.01553	2.5865	0.34383	0	0.14207	0.19192	0.15916	2.18659	0	0.0078	0.74117
