OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_2812	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unassigned	Unassigned	Gp3	Unassigned	0	2	0	1	0	1	3	0	2	1	4	1	0	0	1	0	3	3
ASV_2870	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	1	0	0	6	0	0	3	2	2	3	1	1	2	0	0	0	0	1
ASV_2896	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	1	0	0	0	0	0	7	7	0	2	0	1	0	0	3	0	1	0
ASV_2913	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0	3	0	1	0	2	1	2	2	1	1	1	2	3	1	1	0	1
ASV_1997	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Unassigned	1	0	0	1	0	1	3	0	2	2	2	1	0	0	2	2	1	3
ASV_2017	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	4	1	0	0	0	2	1	2	4	1	1	4	0	0	0	0	0	1
ASV_2022	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta	1	0	0	2	0	2	1	1	0	2	2	2	3	0	2	0	3	0
ASV_2057	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0	3	1	2	1	0	0	2	2	0	1	0	1	2	2	3	0	1
ASV_2060	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	2	0	0	0	2	2	1	1	0	3	1	1	1	3	1	2	1
ASV_2153	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	0	0	1	0	0	0	2	3	1	1	3	2	1	2	2	1	1	1
ASV_2207	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	2	2	1	0	0	0	0	0	1	2	3	3	2	3	2	0	0
ASV_2221	Bacteria	Actinobacteria	Actinobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter_bracarensis	0	3	0	1	0	1	1	1	4	3	0	0	0	0	2	1	2	2
ASV_2227	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	3	0	4	1	2	3	2	0	0	1	1	1	0	0	1	0	2
ASV_2233	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	8	2	0	0	0	0	0	0	0	0	0	0	11	0	0	0
ASV_2240	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	3	2	4	1	1	0	0	0	0	0	0	0	1	3	3	3
ASV_2306	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Pedomicrobium_manganicum	1	1	0	0	1	1	3	0	0	5	4	1	1	0	1	2	0	0
ASV_2336	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	0	0	5	1	1	0	1	0	1	0	1	1	2	4	1	0	2	1
ASV_2365	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Cellvibrio	Unassigned	0	0	0	0	0	0	6	0	1	0	0	0	1	9	0	3	1	0
ASV_2377	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Unassigned	Rhizomicrobium	Rhizomicrobium_electricum	1	0	2	0	2	2	2	0	2	4	0	0	2	0	3	1	0	0
ASV_2477	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	1	0	0	0	0	0	2	2	0	2	0	1	2	1	3	2	4	1
ASV_2531	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	3	0	0	0	0	5	0	2	2	1	3	1	0	1	1	1	0
ASV_2570	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Marmoricola	Unassigned	0	1	2	0	0	3	0	2	0	1	5	1	0	0	1	2	2	1
ASV_2574	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0	1	1	1	0	1	0	0	3	1	0	3	3	0	1	1	3	2
ASV_2610	Bacteria	Acidobacteria	Acidobacteria_Gp25	Unassigned	Unassigned	Gp25	Unassigned	3	0	0	1	0	1	1	1	1	2	2	3	0	1	0	1	0	4
ASV_2624	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	1	2	3	1	0	1	1	3	2	2	0	0	1	0	2	1	0	1
ASV_2652	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	5	1	0	1	0	2	0	2	1	1	0	1	1	3	0	2	1
ASV_2661	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	1	2	1	3	0	1	2	1	0	0	2	0	2	0	1	1	0	4
ASV_2691	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium_sulfonivorans	3	0	1	0	0	2	3	0	0	0	4	2	1	1	1	2	1	0
ASV_2722	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	4	2	2	0	6	1	1	1	0	2	1	1
ASV_2835	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Brevibacillus	Unassigned	1	0	11	0	0	1	2	2	0	0	0	2	0	0	0	0	1	1
ASV_2845	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Unassigned	Unassigned	0	0	1	0	2	0	3	2	1	1	1	1	1	3	0	3	0	2
ASV_2883	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	0	0	1	0	3	1	2	2	1	2	1	3	1	2	1	0	0
ASV_2886	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unassigned	Unassigned	Unassigned	2	2	0	0	0	1	2	0	0	0	1	2	2	3	0	2	4	0
ASV_2081	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Leptospira	Unassigned	0	0	0	0	0	0	1	0	2	1	1	1	2	2	3	7	0	0
ASV_2158	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0	0	0	10	0	9	0	0	1	0	0	0	0	0	0	0	0	0
ASV_2174	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	3	2	0	0	0	0	1	1	0	0	0	1	0	1	10	1	0	0
ASV_2187	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	2	0	0	2	0	2	1	0	1	0	1	3	4	1	1	0	0
ASV_2208	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	2	1	0	0	2	1	0	1	1	1	2	1	2	2	1	1	2
ASV_2212	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta	0	2	0	0	1	2	0	0	1	1	4	0	0	0	3	2	2	2
ASV_2268	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	1	0	0	0	1	3	0	0	1	1	2	2	1	2	3	1	1	1
ASV_2297	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Unassigned	1	0	0	0	1	3	0	0	3	3	0	0	3	2	1	2	1	0
ASV_2300	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	2	0	0	3	0	1	1	1	0	2	2	1	2	0	1	2	2	0
ASV_2307	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned	0	4	0	1	0	0	5	3	1	0	1	0	0	2	0	1	0	2
ASV_2324	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_terrigena	1	1	1	4	1	1	1	1	2	1	1	2	0	1	0	1	0	1
ASV_2330	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	4	3	0	0	0	1	0	1	0	1	3	0	0	1	4	0	1
ASV_2333	Bacteria	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis	Unassigned	2	0	3	1	3	0	1	2	0	1	1	1	1	0	2	0	1	1
ASV_2374	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	4	1	0	0	0	3	0	0	1	2	1	1	2	2	0	2	0	1
ASV_2382	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans	1	3	0	0	1	2	2	1	0	1	2	1	1	2	0	2	0	1
ASV_2386	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	3	1	3	0	0	2	1	1	0	0	0	2	0	1	0	3	1
ASV_2442	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0	1	2	1	0	0	1	1	0	0	1	0	0	0	1	8	2	2
ASV_2453	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Brevibacillus	Unassigned	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2544	Bacteria	Planctomycetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	2	0	0	0	0	3	3	1	4	0	1	1	1	2	0	0	0
ASV_2545	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	2	0	0	0	0	1	0	3	0	0	1	0	6	2	1	2	2
ASV_2568	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	0	3	4	0	0	2	0	2	0	0	5	1	0	1	0	0	1
ASV_2575	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	2	2	0	2	0	0	0	1	2	0	1	1	0	3	1	1	1	3
ASV_2612	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned	3	1	2	0	1	2	2	3	0	1	1	1	0	0	1	0	1	1
ASV_2667	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas_basaltis	0	2	2	5	3	1	0	0	0	2	1	1	1	1	1	0	0	0
ASV_2671	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Unassigned	2	1	0	0	3	1	5	3	1	0	1	0	0	0	3	0	0	0
ASV_2686	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Sporacetigenium	Sporacetigenium_mesophilum	0	0	14	0	0	2	0	1	0	0	1	0	2	0	0	0	0	0
ASV_2709	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Phycicoccus	Unassigned	0	1	0	0	2	1	3	3	0	1	2	0	0	0	2	1	3	1
ASV_2760	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	3	0	0	0	0	0	3	1	0	5	3	1	1	2	0	0	1	0
ASV_2762	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	4	0	0	0	1	2	1	0	1	1	2	2	0	0	3	1	0	2
ASV_2181	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Paraherbaspirillum	Paraherbaspirillum_soli	4	3	0	3	1	3	0	0	0	0	0	0	5	0	0	0	0	0
ASV_2220	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Unassigned	1	3	0	0	0	1	5	1	1	1	2	0	1	0	0	1	1	1
ASV_2303	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	1	0	0	0	0	1	2	1	2	2	0	1	1	2	1	2	1
ASV_2364	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga	Unassigned	0	0	0	0	0	0	2	2	4	2	1	0	0	0	1	3	3	1
ASV_2367	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned	0	0	0	0	0	0	10	0	0	0	2	2	1	1	0	3	0	0
ASV_2375	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	2	0	0	0	0	0	5	1	0	2	2	3	0	0	1	0	1	2
ASV_2381	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	1	3	0	0	0	0	1	4	1	3	0	1	0	1	3	0	0	1
ASV_2384	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Unassigned	Unassigned	1	2	0	0	0	0	3	3	0	0	0	2	1	2	4	0	0	1
ASV_2401	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	0	0	2	0	0	1	1	2	1	1	3	1	1	0	0	4	0
ASV_2404	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	1	0	1	2	2	6	0	2	0	0	1	0	2	0	1	1	0	0
ASV_2412	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	1	0	0	2	0	0	2	0	0	2	0	3	0	3	1	0	5	0
ASV_2494	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	2	1	0	0	0	0	1	0	3	0	3	1	4	1	2	0	1	0
ASV_2559	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta	0	1	2	2	0	2	3	0	0	1	1	1	2	0	1	0	3	0
ASV_2586	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas_oryziterrae	1	0	1	1	2	1	0	1	0	1	3	2	2	2	0	0	0	2
ASV_2606	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	1	0	0	0	0	0	1	1	3	2	2	1	2	2	2	2	0
ASV_2663	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	2	1	0	0	0	2	2	1	1	2	0	2	0	4	1	1	0
ASV_2699	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	1	1	0	3	0	3	1	2	1	1	0	1	1	1	3	0	0	0
ASV_2701	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0	1	2	0	0	1	0	4	1	0	1	1	1	0	2	1	4
ASV_2706	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	1	0	3	0	5	0	2	0	2	0	1	2	1	1	1	0	0
ASV_2719	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0	2	0	0	0	0	1	0	5	0	0	0	0	0	0	3	0	8
ASV_2740	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	1	0	1	1	0	0	0	1	2	3	1	2	0	1	2	0	1	3
ASV_2895	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	1	0	0	5	2	1	2	1	3	2	1	0	1	0	0
ASV_2226	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	1	0	2	1	2	2	1	2	2	0	0	1	1	1	2	0	0
ASV_2245	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	2	1	1	0	0	0	1	1	1	1	7	0	0	3	0
ASV_2328	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	4	0	2	0	0	0	5	0	1	1	0	5	0	0	0	0	0
ASV_2344	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned	0	1	3	0	1	1	1	2	1	0	1	2	2	1	0	0	1	1
ASV_2357	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	1	3	0	1	3	6	3	1	0	0	0	0	0
ASV_2410	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Nonomuraea	Nonomuraea_kuesteri	3	0	0	0	0	0	12	1	0	0	0	0	1	0	0	0	0	1
ASV_2444	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Unassigned	Unassigned	0	2	0	0	0	0	2	1	0	0	2	2	0	1	2	3	0	3
ASV_2447	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0	0	1	2	1	0	4	1	3	1	0	0	1	1	1	2	0	0
ASV_2457	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	0	1	1	0	2	1	2	2	2	1	0	0	0	2	1	0	0	3
ASV_2459	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	0	0	0	3	1	4	1	1	4	0	0	0	1	0	1	0	2	0
ASV_2464	Bacteria	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis	Unassigned	0	0	0	2	4	0	1	8	0	0	1	0	0	1	0	0	1	0
ASV_2493	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	0	1	1	1	0	1	2	0	1	3	1	1	0	1	2	1	1
ASV_2500	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	2	1	0	0	0	0	1	7	1	0	0	1	0	1	0	0	0	4
ASV_2507	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	2	1	1	0	1	1	0	2	2	0	1	1	0	2	0	1	2
ASV_2516	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	0	0	0	0	0	4	1	0	3	1	0	1	0	0	7	0	0
ASV_2519	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_2	Unassigned	Unassigned	1	1	0	1	4	1	0	0	2	1	2	0	1	0	3	1	0	0
ASV_2540	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unassigned	Unassigned	Unassigned	1	1	2	0	0	0	1	0	0	0	6	0	2	1	0	0	1	3
ASV_2547	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	1	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2564	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	1	1	4	0	0	2	0	2	0	1	1	0	1	1	0	0	1	3
ASV_2601	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	1	0	0	2	1	0	1	3	1	1	1	3	2	2	0
ASV_2608	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	2	1	0	0	0	0	2	1	1	1	2	5	2	0	1	0	0	0
ASV_2609	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	1	0	3	0	0	2	1	1	1	0	0	2	2	0	2	1	0	2
ASV_2622	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_neotropicale	1	0	1	5	0	0	0	0	0	3	0	2	1	3	0	1	0	1
ASV_2628	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	2	1	2	0	0	2	4	0	0	1	5	0	0	0	0	1	0	0
ASV_2629	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	1	1	0	2	0	1	4	1	0	0	0	0	2	0	2	0	0	4
ASV_2635	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	6	0	0	0	0	3	1	0	0	1	1	2	0	0	0	0	4	0
ASV_2641	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	1	3	2	3	0	2	2	1	1	2	1	0	0	0	0	0	0	0
ASV_2653	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	2	0	0	0	1	3	3	1	0	0	2	2	0	0	1	0	3
ASV_2708	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Ferrovibrio	Ferrovibrio_denitrificans	0	0	0	0	11	0	0	3	1	0	0	0	0	0	0	1	1	1
ASV_2715	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Unassigned	0	0	0	0	1	2	1	2	0	1	0	1	7	0	0	3	0	0
ASV_2733	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Unassigned	0	0	0	0	0	0	0	3	0	1	3	4	0	1	1	2	1	2
ASV_2758	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Ferrovibrio	Ferrovibrio_denitrificans	1	0	0	0	1	0	0	0	1	3	2	1	0	2	2	3	1	1
ASV_2786	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	1	0	0	0	0	0	0	2	0	0	4	0	0	0	7	0	4	0
ASV_2814	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta	1	1	0	1	1	1	0	1	0	0	1	2	1	0	2	0	4	2
ASV_2827	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	Unassigned	0	1	1	0	1	0	2	2	0	0	3	4	3	0	1	0	0	0
ASV_2861	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	1	0	1	0	0	3	0	3	2	2	2	0	1	1	0	0	0
ASV_2872	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	2	1	0	1	1	0	2	2	1	0	3	1	1	2	1
ASV_2878	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	4	1	0	1	1	0	3	1	1	0	2	2	1	1
ASV_2236	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Yonghaparkia	Yonghaparkia_alkaliphila	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	7	6	0
ASV_2274	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Unassigned	Unassigned	1	0	1	0	0	0	0	0	2	0	0	0	4	1	1	1	1	5
ASV_2309	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0	1	1	0	2	1	1	0	0	1	0	0	0	5	3	1	1	0
ASV_2363	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	4	1	0	0	3	1	0	0	4	4	0	0
ASV_2369	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Mangrovibacterium	Mangrovibacterium_diazotrophicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
ASV_2398	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unassigned	Unassigned	Gp3	Unassigned	2	1	3	1	0	0	0	0	0	4	1	0	1	1	1	0	2	0
ASV_2418	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	3	0	1	0	0	0	1	3	0	1	0	2	3	0	2	1	0	0
ASV_2425	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio_sulfidiphilus	0	2	0	0	0	0	5	0	1	2	0	0	1	0	2	0	0	4
ASV_2446	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	1	2	0	0	1	0	1	2	2	1	5	1	0	1	0	0
ASV_2456	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0	0	1	0	0	2	1	3	0	1	2	2	0	2	1	0	1	1
ASV_2467	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0	0	0	0	1	2	2	1	1	0	1	0	0	2	3	2	0	2
ASV_2486	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	2	0	0	0	2	0	4	1	0	0	0	1	0	0	0	6	0	1
ASV_2512	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Unassigned	1	0	0	2	0	2	2	2	0	1	0	0	2	1	1	1	1	1
ASV_2524	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned	2	0	2	0	0	0	1	0	0	2	0	4	0	3	2	0	1	0
ASV_2553	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Marmoricola	Marmoricola_scoriae	0	5	1	2	1	0	1	1	0	1	0	0	1	1	3	0	0	0
ASV_2576	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	4	0	3	0	1	0	5	0	1	0	0	0	3	0	0
ASV_2592	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	2	0	0	3	0	0	2	2	0	2	1	0	2	0	2	0	1
ASV_2681	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	2	1	2	0	2	1	1	2	0	0	2	1	2	0	0	0	1
ASV_2714	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Unassigned	0	0	0	0	0	1	3	1	5	0	1	0	3	1	0	1	0	1
ASV_2746	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix	Labilithrix_luteola	3	1	0	2	0	0	0	1	2	1	1	2	1	0	0	0	2	1
ASV_2773	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	2	1	1	0	0	0	3	2	0	0	2	0	1	0	1	2	1
ASV_2774	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	1	0	0	0	0	0	2	0	3	3	0	0	1	2	1	3	0	1
ASV_2818	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	3	1	1	0	0	0	4	0	0	0	3	1	2	0	1	0	1
ASV_2839	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Unassigned	Unassigned	0	0	1	0	0	5	2	0	1	1	0	0	2	1	0	2	0	2
