"","Healthy01","Healthy02","Healthy03","Healthy04","Healthy05","Healthy06","Healthy07","Healthy08","Healthy09","Healthy10","Healthy11","Healthy12","Healthy13","Healthy14","Healthy15","Healthy16","Healthy17","Healthy18","Healthy19","Healthy20","Healthy21","Healthy22","Healthy23","Healthy24","Healthy25","Healthy26","Healthy27","Healthy28","Healthy29","Healthy30","Patients01","Patients02","Patients03","Patients04","Patients05","Patients06","Patients07","Patients08","Patients09","Patients10","Patients11","Patients12","Patients13","Patients14","Patients15","Patients16","Patients17","Patients18","Patients19","Patients20","Patients21","Patients22","Patients23","Patients24","Patients25","Patients26","Patients27","Patients28","Patients29","Patients30"
"Species855",0.208035017051058,0,0,0,0,0,0,0,0,0.257143189994752,0,0.261406087725169,0,0,0,0,0,0,0,0.367521057385881,0.277946236001041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177973168879188,0,0,0,0,0,0,0,0,0,0,0,0,0.137549626328114,0,0,0,0,0,0,0,0,0,0,0
"Species856",0,0,0,0,0.000568023695576223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species857",0,0,0,0,0,0,0,0,0,0,0.202459247541191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363186868732711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47101821287835,0,0,0
"Species858",0.0534696111302423,0,0,0,0.034590104482234,0,0,0.00968931313317386,0.197708431927049,0.181741659044521,0.075168605934656,0.65497923571766,0.0207250498343017,0,0.531345910460232,0.397672253230562,0,0.859373913157834,0.437530624728333,0.130155028579707,0.551580489703488,0.197741992254116,0.331806534581657,0.415953543886283,0.217931422415084,0.366772723078733,0.557313780764751,0.0835831882150794,0.0862102288013703,0.713030121723343,0.293487936825204,0,3.56703967525907,0,0,0.495075630328164,0.170317231543181,0,0,0,0.163981794856401,0.0284221631739466,0.542556504732722,0,0.380245846054674,0.163428158826213,0,0,0.0245337295665039,0,0,0,0,0,0.650279144048522,0,0.450885285576275,0,0,0.633285699037001
"Species859",0,0,0,0,0.0590244672997066,0,0,0.0142969949683679,0,0.111802407849085,0,0.0521046140427872,0,0,0,0,0.0454650130130776,0.394192560740552,0.067666450140721,0,0.0779855961898174,0.0662457308526538,0,0.100949008597813,0.0217328467901023,0.0957344847078611,0.0474831462446097,0,0.0153486062807054,0,0,0,0.309429442194528,0,0,0,0,0,0,0,0.145542884147483,0,0.0168297359409158,0,0,0,0,0,0,0,0,0,0,0,0.0740278482263984,0,0.101676311909363,0,0,0.287836316656033
"Species86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076516451701532,0,0.000649237396556788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species863",0.434550773508914,0.00392859103208438,0.0119566996124057,0.327127324760325,0.286019693397649,0.152562192933665,0.29182412727109,0.0921774006032272,0.00557877453606328,0.816268570316418,0.385220303443039,0.657529763829775,0.0548315325160708,0.249670614506055,0.38607191210499,0.38113248462489,0.966092180546067,0.0133798200603815,0.354113837075688,0.354369761450317,0.693650549426794,0.090705215687146,0.424872509931979,0.783207918346451,0.167182980484765,0.296194093478392,0.814737807138321,0.72616004959071,0.353730964486246,2.73406190242002,0,0,1.68906582836794,0.555976098386786,0.0468338609543471,0.465980142913166,0.0823032595316097,3.06075917726144,0.352112064392223,0,0,0,0.0784663926962637,0,0.343872752421931,0.0531665717185225,0.133567009130458,0.00771114257477291,0.0766687672008214,1.68242007805762,0.484639201766882,0.260749433342393,0.224168872432816,0.117496255255566,0.585076658470181,0,0.25791409189943,0.276979308306871,0,2.50238876481323
"Species864",0,0,0,0,0.00858995556535991,0,0,0.00460782425823698,0,0,0,0.00347511738983316,0,0,0,0,0,0,0,0.0195353011443094,0.0110844281496892,0,0,0,0.00615828883964399,0.00373560146941107,0.033801080929661,0.0142875483690688,0.00492053196830281,0,0,0,0.0106087266271955,0,0,0.0243885233310218,0,0,0,0,0.01306545336841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101948861719964,0,0,0.0142738019211198
"Species865",0,0,0,0,0.10468241714579,0,0,0,0,1.24326874179429,0,0.278636611879389,0.0468519977346461,0,0.304738639550283,0,0,0.552769000655916,0.262320718256584,0,0,0,0,0.068401086259195,0,0.544403292131315,0,0.0127686127503628,0.0246711268900937,0,0,0,0,0,0,0.0508786533784012,0,0.24910516768642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64251887115956
"Species866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03287949639854,0,0,0,0,0,0,0.0039958061873528,0.00342523869576312,0,0,0,0.0244352082816059,0,0,0.0181257395264233,0,0.0235237573013122,0,0,0.00307449219810542,0,0.00333768294802482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species867",0,0,0,0,0,0,0,0,0,0,0,0.183768565736794,0,0,0,0,0,0,0.0924818367828143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988539248864048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species868",0,0,0,0,0,0,0,0,0,0.0379672776548862,0,0.0223865988664349,0,0,0.00109759795729955,0.00359691478336611,0,0.010435217651102,0,0,0.00359990491976592,0,0.00783775561640792,0.0324203638168611,0.00727146567773582,0,0,0.232878975842662,0,0,0,0,0.0427281101952049,0,0,0.00839809690286164,0,0,0,0,0,0,0.0242265171741873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species872",0,0,0,0,0.00265294306255012,0,0,0,0,0.0108881455946858,0.00243285031327871,0.0122783885753518,0.0120102413460951,0,0.0043026981123705,0,0,0,0.0134193395115634,0.0567748765409701,0,0.00459702797692636,0.0160664214640394,0.00841960294420094,0,0.0572050585701214,0.0447819259379585,0,0.00169076743500503,0.0570909058035344,0,0,0.0623046776278913,0,0,0.0197616476193785,0,0.0561335364831607,0,0,0.031088651882871,0,0.00609213997113864,0,0.0171522177228523,0,0,0,0,0.00753480289057213,0,0,0,0,0,0,0.00470423399520197,0,0,0
"Species873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113377924850698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species875",0,0,0,0,0.105394214788279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916992406685973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species876",0,0,0,0.148001410478806,0,0,0,0,0,0,0,0,0,0.0896427188289988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137288058626649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401947603631575,0,0,0,0,0,0
"Species877",0,0,0,0.011477620970613,0,0.00221012676129503,0.00737986357752546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00770211329310635,0,0,0,0,0,0,0,0,0,0,0,0.00255639770047807,0,0,0,0,0,0,0,0,0,0.00380703535437418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686235608265618,0,0
"Species878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339527670573647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317843575568904,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species879",0,0,0,0,0.0111970013734117,0,0.014200266183228,0.0207060332543081,0,0.540213690343776,0.00241454063741677,0.0279338310284849,0.0257757958243795,0,0.0113045634140731,0.0110381722041163,0.0244069918962584,0,0.106130502751083,0.518765626512251,0.00126962685247043,0,0.0497551632494629,0.0400443044900883,0.0483467497001821,0,0.0311774639051327,0.0465275733562053,0.050216251646618,0.0617276443573759,0,0,1.26855517256404,0,0.346419271993606,0.222098489045866,0.00346415581336918,0.405023786722341,0,0,0.172835064590946,0,0.0228036425214175,0,0.0450052487549606,0.0251659303553318,0,0,0.0166184039474007,0.187045826833643,0.0172953222904917,0,0.0680899866050369,0,0.0129696822601661,0,0.0630998467364625,0,0,0.373447437639714
"Species88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species880",0,0,0,0,0.317294114914707,0,0,0,0,0.331200325146248,0.192793202541208,0.0970276053921536,0.0523026582630467,0,0.137689330309119,0.0137308448484213,0,0,0.0485052617824082,0,0.331200844226822,0,0.0680949809646625,0.0163819545007921,0,0.40926390819232,0,0.0457512247446118,0.00562369678659293,0,0,0,0.0266977139375785,0,0,0.0183907313601021,0,0,0,0,0.00534072279676781,0,0,0,0.0315073157195246,0,0.587823713453316,0,0,0.726126472792904,0,0,0.0236354813380892,0,0,0,0,0,0,0
"Species881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species882",0.118732206738452,0.00789234841597392,0,0.0507930079776014,0.15152355257946,0,0.125801857270808,0.0142763701666739,0,0.190250204038983,0.0100037114675658,0.00929405164575567,0.010616385289471,0.658051450427361,0.354219200773399,0.0691354818863214,0.0637370658008413,0.225679771957542,0.349837271288425,0.195791088175719,0.237212520201097,0.199746971797588,0.170191305576898,0.126679423015998,0.102602862045197,0.280851373677439,0.0293721600924957,0.0947021655664724,0.0116921893595943,0.133622759877832,0,0,1.15444337560558,0,0.267123054519554,0.504803325508016,0.00711984362393149,0.729580515691612,0,0,0.0525637577888628,0.0171791485835528,0.222788997475543,0,0.100463910556921,0.0502670834000412,0,0.0223872753351655,0.030954189636161,0,0,0,0.369549074737549,0,0.154671755427924,0,0.0719218835727917,0,0,0.567844341389846
"Species883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294295486587777,0,0,0.0304759349018892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213700226852011,0,0,0,0.22510449774664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099456101172053
"Species887",0,0,0,0.259463795275071,0,0,0,0,0,0,0,0,0,0.00725513055114076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329822583381517,0,0,0.0760728638629949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species888",0,0,0.744181496530254,0.167382681590059,0,0,0,0,0.0950084202801137,0,0,0,0,0.227028272379178,0,0,0,0,0.0034840343700529,0.0257801342016097,0,0,0,0,0,0,0,0,0,0.0017640010699031,0,0.253559685487731,0,0,0.167469629173558,0,0.0176308386200653,0.0305315512913973,0,0,0,0,0,0,0.0270043837881245,0,0.0759063411196345,0,0,0,0.0557893214793307,0,0,2.70662802711265,0.0957834806732038,0,0,0,0,0
"Species889",0.00120477287624018,0,0,0,0.00629044779890053,0,0,0,0,0.0691221093593946,0.0346789691909141,0.0316882242286873,0.00390359169274958,0,0.0252510230297166,0,0,0.32071492619319,0.00353151883604598,0.033224087649604,0.00806152257844153,0.0236663621170873,0.0602560498421591,0.00427954766465111,0,0.366148395789911,0.0336516864172763,0.0132540436515429,0,0,0,0,0.147943708952016,0,0,0.00752070712708972,0,0.0166105229667835,0,0,0.123898532323225,0,0,0,0.0140208117807152,0,0,0,0.0125598579726427,0.434496350910964,0,0,0.0027026454887475,0,0,0,0.00882241637999635,0.0142125239792026,0,0
"Species89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species890",0.00506037085095703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species891",0.137319765645913,0,0.00645067087912597,0,0.0533059557955224,0.0134469265530025,0.160974541574147,0.0119275453410468,0,1.49464539644123,0.015311365768466,0.162603604947257,0.083878105841756,0,0.073981218455509,0.0330970987141918,0.0209194145749865,0.158949940763924,0.0833490098169007,0.469516789005976,0.0639002734969358,0.00444812312302991,0.146129479849021,0.105779611678273,0.0370532993257355,0.0600658246264127,0.0708906305245164,0.222631128886164,0.0867802205326273,0.0772349992618216,0.094454322191548,0,0.391694063132454,0.629059156033911,0.0588153944214813,0.145500884887301,0.000556437318364931,0.195067165717621,0,0,0.0537237063288858,0,0.0688376036097004,0.00829060623049152,0.0849182141231584,0.0610206935969402,0,0,0.0197346524162802,0.752309276138863,0,0,0.13496834851385,0,0.0386015557863767,0,0.193323891144612,0.40856188979271,0.505258787518461,0.152608139921716
"Species892",0,0,0,0,0.0140225813888221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133950798906775,0,0,0,0,0,0.0564465350841891,0.0583692339357769,0,0,0,0,0,0,0,0,0,0.058882014267738,0,0,0,0,0.0630005801909664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138007061581044,0,0,0,0,0
"Species893",0.00415907332107778,0,0.0484312991112115,0,0,0.0131503328659086,0,0,0.0679815579165833,0,0,0,0,0.144623454954455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12636607626126,0,0,0.0712614107772054,0,0,0.899193404408087,0.0806559886863883,0,0,0,0,0.0260529111283917,0,0,0.0891486299725398,0,0,0.00519731946069015,0.0748312228183941,0,0,0,0,0,0,0,0,0.686168337452926
"Species894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855573705689563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851296859383997,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species896",0,0.0101143275465938,0,0,0.0794435278998612,0.630817132655823,0,0.313086595252045,0.182677114391431,0.014895280059448,0.0621250531374724,3.27968433337919,0.163445073555922,0,0.00218016286733843,0.139728337124595,0.136190148136846,0,1.06018525468381,0.101758917120127,0.100376534019004,0.293408809837665,0.52764385350237,0.669604268952677,2.3339586379694,0.0437514935796241,0.381484919630019,0,0.293847454356678,0,0.68971347152207,0,5.84491372684673,0.112201127871353,0.681473441419615,0.0831481046987914,1.98357233208036,0,0,0,0.0536558927928294,0.113329837219485,0.0823447776296054,0,0.0372746405150361,0,0,0.24378930731692,0.0277984039122348,1.13705413742148,0,0,0.0117003905524481,0,1.39380210412126,0,0.405423526970468,0,0,0.314288934212471
"Species897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140109719483241,0,0
"Species90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738061677062699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197820768486279,0,0.053023509890046,0,0,0.087298711822305,0,0,0,0,0.120992369276317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species901",0.378243276497396,0,2.04752846743288,0.391905728865792,0.0205635157593115,0.266240225459791,0.295612498025026,0,0.130323767507287,0.224070984811924,0.271639338420545,0.736502362926054,0.0268742387349113,5.61447739643029,0.898413308166205,0.067211365557766,0.315908877250249,0.724425570405065,0.0258172287461701,0.433434093473764,0.141657302206093,0.652150455735267,0.099418454763173,0.13307105356429,0.0235947544095657,0.657200954006079,0.149740259092173,0.0760632809528564,0.00612901280357202,2.35773276569231,0.943471271913744,0.0201051585080534,1.72168880677582,0.0838765053639001,0.0194133667994541,0.0330386234373021,0,0.444465120245612,1.44811239585102,0,0.0730866638185102,0,0,0,0.289161615422142,0,0,0,0,1.32658070177742,0,0.0780485477980129,0,0,0,0,0,0,0,0.942267686399777
"Species902",0,0.0210461964375093,0,0.00776768287910176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224091379161376,0,0,0.014214389596832,0,0,0,0,0,0.0219359759540436,0,0,0,0.00867477109161407
"Species903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692474927847665,0,0,0,0,0,0,0,0,0,0,0,0,0.00945422121546667,0,0,0,0.00157507389929765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species906",0.19420819503818,0,0,0,0.0288031081357467,0,0.0407070233850881,0.00693481389131785,0.00572501914284376,0,0.00114784224738873,0.0034589719786148,0,0,0.0681327250744372,0,0.00930334039923993,0,0,0.105623118216532,0.313729551843018,0.0430191841210113,0,0,0.0218221431519121,0.012804460451201,0,0.04012011654603,0.000581110401079519,0,0.0162108168968337,0,1.61408416244426,0,0,0.0369933753315663,0,0,0,0,0,0,0.000841174735949254,0,0.303612583500866,0,0,0,0,0,0.0200750719638267,0,0,0.0512220318205108,0.0363179182896737,0,0.362155869012197,0,0,1.29655473812196
"Species907",0,0,0,0.154630905972288,0.0498161026833575,0.0265571145980411,0,0.007382802496794,0.00950683048271247,0.0782382039897971,0.0758826897283773,0.114159893566725,0.12658249436218,0,0,0.0276289122856289,0.112349641310773,0,0.11292433188413,0,0.0497398334120477,0,0.396370971408725,0.17082050641056,0,0.0723923406974848,0.292781468701059,0.279216811793347,0.0618300880909531,0,0,0,0.122639072621897,0,0.153656406573844,0.103664124146662,0.021823330885625,0.251937114051898,0,0,0.254850086430991,0,0,0,0.190489854376331,0,0,0,0,0.903662904574001,0,0.0219995059610031,0.0183422506478506,0,0.0234325262410338,0,0,0,0,0
"Species908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species909",0,0,0,0,0,0,0,0,0,0,0.00647728012238426,0,0,0,0,0,0.0162582606130727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540362340435513,0.0315040980552086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029720282782942,0,0,0,0,0,0,0.00314025973300061,0,0,0,0,0.0098579414783176,0,0,0,0,0,0,0,0,0,0.00483311886563984,0.0383546893410811,0,0,0,0,0,0,0,0,0,0,0,0,0.0346548998945885,0.00634572855673373,0,0
"Species911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000596755720585321,0,0,0,0.00752674722984145,0,0,0,0,0,0,0,0,0,0,0,0,0.0056204192692338,0.00765687205052921,0,0,0,0,0.00174429030697127,0,0,0,0,0,0.00863404443930951,0,0,0,0,0,0,0,0,0,0.00216337314395925
"Species914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621824954196372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000669439671916963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species916",0,0,0,0,0,0,0.00806536614495889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species917",0,0,0,0,0,0,0,0,0.0064366321676263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584366615584009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000643427952640935,0,0
"Species918",0,0,0,0,0,0,0.00583748280080026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156619612076573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749215807657031,0,0,0
"Species919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899086901629309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10200462265091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species920",0.0090404487633526,0.0343602673974527,0,0,0,0,0.0415927900176088,0,0,0,0,0.080900359275671,0,0,0,0,0,0,0,0,0.00762506031453703,0,0.0368783604952713,0,0,0,0,0,0,0,0,0,0,0,0.48803289201666,0,0.0190371895324299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105951514566702,0,0,0
"Species922",0.0194765436240323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Species923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
