"Source","Target","p_value"
"OTU_14","Cl",0.956864748910929
"OTU_22","Cl",0.629092350486311
"OTU_23","Cl",0.230723394142513
"OTU_27","Cl",0.417708173499925
"OTU_43","Cl",0.237357430951872
"OTU_35","Cl",0.443411971330091
"OTU_57","Cl",0.959139370550617
"OTU_28","Cl",0.0330728738092401
"OTU_46","Cl",0.404238230513473
"OTU_26","Cl",0.25788922640497
"OTU_59","Cl",0.770440571620045
"OTU_81","Cl",0.737663447748443
"OTU_119","Cl",0.977005764319758
"OTU_49","Cl",0.347703462854098
"OTU_13","Cl",0.926957376394625
"OTU_42","Cl",0.619551148824276
"OTU_96","Cl",0.98023551878408
"OTU_109","Cl",0.0241809925973159
"OTU_37","Cl",0.814973739911029
"OTU_58","Cl",0.0538181443692794
"OTU_31","Cl",0.14388786181981
"OTU_296","Cl",0.325204455890266
"OTU_16","Cl",0.762427070764912
"OTU_193","Cl",0.839865749786826
"OTU_90","Cl",0.271400298835161
"OTU_32","Cl",0.775925630085178
"OTU_107","Cl",0.45908962245959
"OTU_47","Cl",0.126951554495404
"OTU_105","Cl",0.282490991370219
"OTU_73","Cl",0.311278304711835
"OTU_56","Cl",0.353624468575611
"OTU_367","Cl",0.569777695019217
"OTU_63","Cl",0.473804538798237
"OTU_138","Cl",0.594976045239873
"OTU_41","Cl",0.444581214563218
"OTU_128","Cl",0.524625953661546
"OTU_191","Cl",0.841061394146782
"OTU_259","Cl",0.646551986485052
"OTU_88","Cl",0.284101947384156
"OTU_200","Cl",0.64146894692159
"OTU_242","Cl",0.135285171500962
"OTU_36","Cl",0.959139370550617
"OTU_194","Cl",0.0893834052893825
"OTU_64","Cl",0.130978343477838
"OTU_166","Cl",0.892579171093077
"OTU_62","Cl",0.737663447748443
"OTU_122","Cl",0.0896037975526077
"OTU_127","Cl",0.402462290305663
"OTU_226","Cl",0.604666719934504
"OTU_149","Cl",0.916095834933215
"OTU_38","Cl",0.882088923621449
"OTU_241","Cl",0.353624468575611
"OTU_360","Cl",0.180975552949417
"OTU_142","Cl",0.470914425151935
"OTU_292","Cl",0.780493499873274
"OTU_230","Cl",0.89782252109511
"OTU_151","Cl",0.943012268491562
"OTU_914","Cl",0.993021398456491
"OTU_24","Cl",0.816011551967478
"OTU_492","Cl",0.126951554495404
"OTU_132","Cl",0.120113583240687
"OTU_112","Cl",0.690840046662711
"OTU_287","Cl",0.720823498264736
"OTU_334","Cl",0.274057546043906
"OTU_113","Cl",0.465574385410458
"OTU_440","Cl",0.961021222701566
"OTU_39","Cl",0.938404473780548
"OTU_306","Cl",0.139969500962243
"OTU_493","Cl",0.470914425151935
"OTU_545","Cl",0.705334945633659
"OTU_133","Cl",0.556717189078669
"OTU_381","Cl",0.208021646257431
"OTU_486","Cl",0.708987379841488
"OTU_274","Cl",0.89782252109511
"OTU_422","Cl",0.217900326943087
"OTU_581","Cl",0.832521972899506
"OTU_101","Cl",0.0460350025056817
"OTU_130","Cl",0.158666512454978
"OTU_115","Cl",0.192687386553007
"OTU_301","Cl",0.172150743242254
"OTU_71","Cl",0.105786202704795
"OTU_66","Cl",0.86856881343996
"OTU_153","Cl",0.940567007854759
"OTU_121","Cl",0.34720856477181
"OTU_266","Cl",0.48242269881276
"OTU_144","Cl",0.703043849492694
"OTU_682","Cl",0.842605384017008
"OTU_481","Cl",0.366975289115628
"OTU_150","Cl",0.328105724418335
"OTU_204","Cl",0.78279057130566
"OTU_354","Cl",0.319421146519379
"OTU_288","Cl",0.577299168587552
"OTU_110","Cl",0.309466239163737
"OTU_69","Cl",0.0106314325899693
"OTU_192","Cl",0.951047905228506
"OTU_171","Cl",0.938404473780548
"OTU_162","Cl",0.923204799462162
"OTU_299","Cl",0.260917062066615
"OTU_237","Cl",0.94552617846556
"OTU_74","Cl",0.600907603057902
"OTU_93","Cl",0.919016376082531
"OTU_359","Cl",0.493485195568522
"OTU_309","Cl",0.565492744122912
"OTU_267","Cl",0.135166243481078
"OTU_234","Cl",0.906403408547208
"OTU_179","Cl",0.986182723922062
"OTU_333","Cl",0.237357430951872
"OTU_694","Cl",0.282147234341577
"OTU_217","Cl",0.888203672292946
"OTU_238","Cl",0.6599140512751
"OTU_146","Cl",0.708001935417706
"OTU_387","Cl",0.297227522931053
"OTU_302","Cl",0.597397220806481
"OTU_160","Cl",0.626194438350941
"OTU_99","Cl",0.537765767891265
"OTU_244","Cl",0.56222631183934
"OTU_199","Cl",0.195559771390119
"OTU_198","Cl",0.190270005087043
"OTU_270","Cl",0.879240633638732
"OTU_187","Cl",0.302477238802412
"OTU_247","Cl",0.418930811970737
"OTU_92","Cl",0.418930811970737
"OTU_155","Cl",0.478287311337868
"OTU_21","Cl",0.0279180964920256
"OTU_236","Cl",0.456143039049604
"OTU_487","Cl",0.631940638874053
"OTU_622","Cl",0.871112598922484
"OTU_445","Cl",0.712562975597328
"OTU_409","Cl",0.329448406124771
"OTU_169","Cl",0.604666719934504
"OTU_265","Cl",0.575655255959594
"OTU_423","Cl",0.930490123565871
"OTU_87","Cl",0.470713536901301
"OTU_555","Cl",0.715743847953936
"OTU_53","Cl",0.728440151740646
"OTU_65","Cl",0.76061689293503
"OTU_255","Cl",0.285712880871738
"OTU_235","Cl",0.737663447748443
"OTU_243","Cl",0.588817174166257
"OTU_376","Cl",0.861854776852585
"OTU_141","Cl",0.286865762543769
"OTU_188","Cl",0.302369372174735
"OTU_114","Cl",0.964928086371522
"OTU_262","Cl",0.5867119838044
"OTU_147","Cl",0.737663447748443
"OTU_478","Cl",0.497513423922863
"OTU_618","Cl",0.853576238917874
"OTU_356","Cl",0.776499431864603
"OTU_701","Cl",0.498060124632073
"OTU_100","Cl",0.212353167647518
"OTU_125","Cl",0.302991896326135
"OTU_416","Cl",0.519118191748323
"OTU_312","Cl",0.708616859897682
"OTU_156","Cl",0.516153799220973
"OTU_118","Cl",0.474733648417124
"OTU_175","Cl",0.799318366406689
"OTU_427","Cl",0.90053951804324
"OTU_70","Cl",0.885645241646815
"OTU_544","Cl",0.728694732013266
"OTU_249","Cl",0.0279180964920256
"OTU_351","Cl",0.336729323761043
"OTU_902","Cl",0.720713219334489
"OTU_533","Cl",0.0131524760045074
"OTU_84","Cl",0.0106836853650831
"OTU_633","Cl",0.448686051661907
"OTU_322","Cl",0.0621483410580012
"OTU_443","Cl",0.0880289369992295
"OTU_917","Cl",0.560138912233579
"OTU_79","Cl",0.762209100343774
"OTU_290","Cl",0.491580654700445
"OTU_770","Cl",0.914790518151612
"OTU_215","Cl",0.792737538521105
"OTU_83","Cl",0.417827382074817
"OTU_311","Cl",0.329570618793411
"OTU_415","Cl",0.382813094783278
"OTU_348","Cl",0.662257986480368
"OTU_232","Cl",0.92609696333941
"OTU_366","Cl",0.811970101712164
"OTU_898","Cl",0.590591817003188
"OTU_741","Cl",0.325204455890266
"OTU_1104","Cl",0.510552775004619
"OTU_129","Cl",0.715743847953936
"OTU_418","Cl",0.399122034247771
"OTU_566","Cl",0.532820844567829
"OTU_818","Cl",0.957071973242362
"OTU_152","Cl",0.246524950916327
"OTU_52","Cl",0.718710256140348
"OTU_820","Cl",0.969361146399833
"OTU_905","Cl",0.786908305255047
"OTU_961","Cl",0.920132312804137
"OTU_872","Cl",0.562378406836253
"OTU_214","Cl",0.939074726450271
"OTU_168","Cl",0.975112473304583
"OTU_728","Cl",0.0381734194140371
"OTU_520","Cl",0.193829496469331
"OTU_537","Cl",0.666597536261463
"OTU_761","Cl",0.833655810480562
"OTU_289","Cl",0.635059780998898
"OTU_504","Cl",0.260917062066615
"OTU_987","Cl",0.672938772091499
"OTU_212","Cl",0.910992637439692
"OTU_140","Cl",0.113550613959848
"OTU_227","Cl",0.811783957188082
"OTU_426","Cl",0.466992612628751
"OTU_167","Cl",0.768319248184904
"OTU_625","Cl",0.0367615990972491
"OTU_1108","Cl",0.900751052154809
"OTU_1295","Cl",0.959764366570297
"OTU_61","Cl",0.313682911340172
"OTU_408","Cl",0.708364893856081
"OTU_615","Cl",0.260784590252368
"OTU_51","Cl",0.986182723922062
"OTU_256","Cl",0.590591817003188
"OTU_838","Cl",0.70554355346801
"OTU_335","Cl",0.731657059909994
"OTU_628","Cl",1
"OTU_228","Cl",0.070859053852791
"OTU_131","Cl",0.0213938576970346
"OTU_341","Cl",0.637426338598317
"OTU_116","Cl",0.546428006285504
"OTU_157","Cl",0.0968849597938777
"OTU_706","Cl",0.779269271303317
"OTU_390","Cl",0.906403408547208
"OTU_454","Cl",0.591059978696501
"OTU_792","Cl",0.554412527242641
"OTU_577","Cl",0.390008634959627
"OTU_532","Cl",0.0331682574612119
"OTU_480","Cl",0.0179115989344894
"OTU_635","Cl",0.657806692817528
"OTU_339","Cl",0.961611169275751
"OTU_148","Cl",0.713853234551565
"OTU_559","Cl",0.343608602628173
"OTU_321","Cl",0.268620066085764
"OTU_223","Cl",0.604666719934504
"OTU_40","Cl",0.715743847953936
"OTU_799","Cl",0.866170263345617
"OTU_355","Cl",0.2952587820194
"OTU_316","Cl",0.309821083182988
"OTU_824","Cl",0.632314721351741
"OTU_403","Cl",0.494259599450174
"OTU_561","Cl",0.208785687265457
"OTU_993","Cl",0.551026651476514
"OTU_1052","Cl",0.91741677714194
"OTU_384","Cl",0.763841716271192
"OTU_95","Cl",0.619551148824276
"OTU_472","Cl",0.245142688099104
"OTU_1","Br",0.969415760403284
"OTU_2","Br",0.977005764319758
"OTU_3","Br",0.976163216544634
"OTU_5","Br",0.743715540020445
"OTU_8","Br",0.48242269881276
"OTU_20","Br",0.613197023694866
"OTU_54","Br",0.981639853762717
"OTU_12","Br",0.737850689376571
"OTU_14","Br",0.902737359429187
"OTU_22","Br",0.764800002941381
"OTU_23","Br",0.559050419501766
"OTU_27","Br",0.653102064852973
"OTU_43","Br",0.609281623998734
"OTU_35","Br",0.880366064009546
"OTU_57","Br",0.956864748910929
"OTU_28","Br",0.421511990403091
"OTU_46","Br",0.891137859732692
"OTU_26","Br",0.927059642828088
"OTU_59","Br",0.528513552530773
"OTU_81","Br",0.387715969515081
"OTU_119","Br",0.919343435221767
"OTU_49","Br",0.669059087333026
"OTU_13","Br",0.900775758185318
"OTU_42","Br",0.780053004027119
"OTU_96","Br",0.690083443793559
"OTU_109","Br",0.713652372759666
"OTU_37","Br",0.792737538521105
"OTU_58","Br",0.763841716271192
"OTU_31","Br",0.716107968231144
"OTU_296","Br",0.755949146893423
"OTU_16","Br",0.956864748910929
"OTU_193","Br",0.737663447748443
"OTU_90","Br",0.643806981997185
"OTU_32","Br",0.555667990715202
"OTU_107","Br",0.533423080471526
"OTU_47","Br",0.648209816648814
"OTU_105","Br",0.809915272527965
"OTU_73","Br",0.6599140512751
"OTU_56","Br",0.376066649887933
"OTU_367","Br",0.671107207139267
"OTU_63","Br",0.721872412385617
"OTU_138","Br",0.511648073658838
"OTU_41","Br",0.656699591150948
"OTU_128","Br",0.833655810480562
"OTU_191","Br",0.6599140512751
"OTU_259","Br",0.909388140862767
"OTU_88","Br",0.824912443651405
"OTU_200","Br",0.569007637091356
"OTU_242","Br",0.988061253921909
"OTU_36","Br",0.917839845174097
"OTU_194","Br",0.749093752697532
"OTU_64","Br",0.924946630331977
"OTU_166","Br",0.669059087333026
"OTU_62","Br",0.921219612709131
"OTU_122","Br",0.709160076234586
"OTU_127","Br",0.554927518556511
"OTU_226","Br",0.634225237363703
"OTU_149","Br",0.461636702775489
"OTU_38","Br",0.875585896039445
"OTU_241","Br",0.418930811970737
"OTU_360","Br",0.990658502755891
"OTU_142","Br",0.832521972899506
"OTU_292","Br",0.951047905228506
"OTU_230","Br",0.631940638874053
"OTU_151","Br",0.861854776852585
"OTU_914","Br",0.411475649648327
"OTU_24","Br",0.8703225958496
"OTU_492","Br",0.64512292515765
"OTU_132","Br",0.824912443651405
"OTU_112","Br",0.625919896530799
"OTU_287","Br",0.594976045239873
"OTU_334","Br",0.451163637194171
"OTU_113","Br",0.779091400189871
"OTU_440","Br",0.938197068071143
"OTU_39","Br",0.928761022010874
"OTU_306","Br",0.852586952145442
"OTU_493","Br",0.861854776852585
"OTU_545","Br",0.679108641429835
"OTU_133","Br",0.77340573155909
"OTU_381","Br",0.551809478864194
"OTU_486","Br",0.873815879545006
"OTU_274","Br",0.715743847953936
"OTU_422","Br",0.819082723096665
"OTU_581","Br",0.97293639139931
"OTU_101","Br",0.879987814076441
"OTU_130","Br",0.514133026259838
"OTU_115","Br",0.882054152925929
"OTU_301","Br",0.705686646059431
"OTU_71","Br",0.737663447748443
"OTU_66","Br",0.619551148824276
"OTU_153","Br",0.875002344826374
"OTU_121","Br",0.583761399493633
"OTU_266","Br",0.777686865366958
"OTU_144","Br",0.871112598922484
"OTU_682","Br",0.64512292515765
"OTU_481","Br",0.744903339342778
"OTU_150","Br",0.920132312804137
"OTU_204","Br",0.933471401488182
"OTU_354","Br",0.572565915339186
"OTU_288","Br",0.602351994393529
"OTU_110","Br",0.489368177820555
"OTU_69","Br",0.913080902524289
"OTU_192","Br",0.97335039911512
"OTU_171","Br",0.299844777680762
"OTU_162","Br",0.994026332953575
"OTU_299","Br",0.521008078809554
"OTU_237","Br",0.806059781878068
"OTU_74","Br",0.850878415358236
"OTU_93","Br",0.877363393927409
"OTU_359","Br",0.731657059909994
"OTU_309","Br",0.848325557700414
"OTU_267","Br",0.777375661867188
"OTU_234","Br",0.947004454882583
"OTU_179","Br",0.987274755294319
"OTU_333","Br",0.823277815873784
"OTU_694","Br",0.42198760977081
"OTU_217","Br",0.956864748910929
"OTU_238","Br",1
"OTU_146","Br",0.994548871206564
"OTU_387","Br",0.622071651397914
"OTU_302","Br",0.764110626213635
"OTU_160","Br",0.837918640203235
"OTU_99","Br",0.819732224864372
"OTU_244","Br",0.627321402262647
"OTU_199","Br",0.435566207539407
"OTU_198","Br",0.716998180139625
"OTU_270","Br",0.715743847953936
"OTU_187","Br",0.547540222964429
"OTU_247","Br",0.849047668152678
"OTU_92","Br",0.875002344826374
"OTU_155","Br",0.764110626213635
"OTU_21","Br",0.607214970962694
"OTU_236","Br",0.756154994472274
"OTU_487","Br",0.255577061810753
"OTU_622","Br",0.847415051858352
"OTU_445","Br",0.6599140512751
"OTU_409","Br",0.670894418442004
"OTU_169","Br",0.411475649648327
"OTU_265","Br",0.711019588068518
"OTU_423","Br",0.40965454863516
"OTU_87","Br",0.779091400189871
"OTU_555","Br",0.41463199663203
"OTU_53","Br",0.832521972899506
"OTU_65","Br",0.318056361728478
"OTU_255","Br",0.556717189078669
"OTU_235","Br",0.910665458377641
"OTU_243","Br",0.404164971436988
"OTU_376","Br",0.562378406836253
"OTU_141","Br",0.604944827615325
"OTU_188","Br",0.784237727437811
"OTU_114","Br",0.994548871206564
"OTU_262","Br",0.840325427776177
"OTU_147","Br",0.859511662169218
"OTU_478","Br",0.852586952145442
"OTU_618","Br",0.873100952983098
"OTU_356","Br",0.900751052154809
"OTU_701","Br",0.853526773337497
"OTU_100","Br",0.833642305950049
"OTU_125","Br",0.84163544448857
"OTU_416","Br",0.668000017869159
"OTU_312","Br",0.643282846529756
"OTU_156","Br",0.866170263345617
"OTU_118","Br",0.11604457196847
"OTU_175","Br",0.832521972899506
"OTU_427","Br",0.912057429489638
"OTU_70","Br",0.691557756366829
"OTU_544","Br",0.990658502755891
"OTU_249","Br",0.877363393927409
"OTU_351","Br",0.966978571900528
"OTU_902","Br",0.814973739911029
"OTU_533","Br",0.78328160856906
"OTU_84","Br",0.590555186205472
"OTU_633","Br",0.790488787607369
"OTU_322","Br",0.840157685946821
"OTU_443","Br",0.455825303984623
"OTU_917","Br",0.808856707452207
"OTU_79","Br",0.724114435085408
"OTU_290","Br",0.841329200963076
"OTU_770","Br",0.792006814855125
"OTU_215","Br",0.162724400879336
"OTU_83","Br",0.817663487766251
"OTU_311","Br",0.708616859897682
"OTU_415","Br",0.5645182415152
"OTU_348","Br",0.640498398262287
"OTU_232","Br",0.794901548894838
"OTU_366","Br",0.739339253131057
"OTU_898","Br",0.698694885130568
"OTU_741","Br",0.818917701200861
"OTU_1104","Br",0.892232820898872
"OTU_129","Br",0.76551142846108
"OTU_418","Br",0.6599140512751
"OTU_566","Br",0.818917701200861
"OTU_818","Br",0.977005764319758
"OTU_152","Br",0.985884198934305
"OTU_52","Br",0.639580265494879
"OTU_820","Br",0.766437795217156
"OTU_905","Br",0.589289661836435
"OTU_961","Br",0.792737538521105
"OTU_872","Br",0.842623812290273
"OTU_214","Br",0.568042924541001
"OTU_168","Br",0.823588734680637
"OTU_728","Br",0.615988410544858
"OTU_520","Br",0.968103795843564
"OTU_537","Br",0.674793085918632
"OTU_761","Br",0.764110626213635
"OTU_289","Br",0.936530057031845
"OTU_504","Br",0.740670172304491
"OTU_987","Br",0.975112473304583
"OTU_212","Br",0.718710256140348
"OTU_140","Br",0.555244853379269
"OTU_227","Br",0.827447126788689
"OTU_426","Br",0.914790518151612
"OTU_167","Br",0.574477660472482
"OTU_625","Br",0.943099646903372
"OTU_1108","Br",0.59602708428901
"OTU_1295","Br",0.98023551878408
"OTU_61","Br",0.953330279236524
"OTU_408","Br",0.834791070046022
"OTU_615","Br",0.645839948052286
"OTU_51","Br",0.333306828277659
"OTU_256","Br",0.940037510222534
"OTU_838","Br",0.94509485275772
"OTU_335","Br",0.938225730499502
"OTU_628","Br",0.695984981963554
"OTU_228","Br",0.796322144571204
"OTU_131","Br",0.873555079917326
"OTU_341","Br",0.438739568440319
"OTU_116","Br",0.292784834858365
"OTU_157","Br",0.749058476398728
"OTU_706","Br",0.711019588068518
"OTU_390","Br",0.708616859897682
"OTU_454","Br",0.977005764319758
"OTU_792","Br",0.689337602948786
"OTU_577","Br",0.835262814791913
"OTU_532","Br",0.700475979637244
"OTU_480","Br",0.877363393927409
"OTU_635","Br",0.91910519268601
"OTU_339","Br",0.570303932264527
"OTU_148","Br",0.705334945633659
"OTU_559","Br",0.443751396476792
"OTU_321","Br",0.708616859897682
"OTU_223","Br",0.66835930580652
"OTU_40","Br",0.695938800388741
"OTU_799","Br",0.624687582258101
"OTU_355","Br",0.877762032961986
"OTU_316","Br",0.626549817468358
"OTU_824","Br",0.63431529683932
"OTU_403","Br",0.516163632742009
"OTU_561","Br",0.764588162120537
"OTU_993","Br",0.674856048977644
"OTU_1052","Br",0.890185619052329
"OTU_384","Br",0.42198760977081
"OTU_95","Br",0.900775758185318
"OTU_472","Br",0.716107968231144
"OTU_1","NO3",0.743880015792785
"OTU_2","NO3",0.725729969544242
"OTU_3","NO3",0.862035931045715
"OTU_5","NO3",0.98023551878408
"OTU_8","NO3",0.833655810480562
"OTU_20","NO3",0.848495827928257
"OTU_54","NO3",0.850878415358236
"OTU_12","NO3",0.863784839457479
"OTU_14","NO3",0.502192252212117
"OTU_22","NO3",0.499335242215872
"OTU_23","NO3",0.694165089679476
"OTU_27","NO3",0.675095733053152
"OTU_43","NO3",0.78206262615657
"OTU_35","NO3",0.570445169976311
"OTU_57","NO3",0.780493499873274
"OTU_28","NO3",0.940567007854759
"OTU_46","NO3",0.990658502755891
"OTU_26","NO3",0.541817704300066
"OTU_59","NO3",0.643282846529756
"OTU_81","NO3",0.369984694366589
"OTU_119","NO3",0.347703462854098
"OTU_49","NO3",0.663628027639035
"OTU_13","NO3",0.449789388072068
"OTU_42","NO3",0.900775758185318
"OTU_96","NO3",0.576846886429222
"OTU_109","NO3",0.776499431864603
"OTU_37","NO3",0.975112473304583
"OTU_58","NO3",0.72631986089387
"OTU_31","NO3",0.833655810480562
"OTU_296","NO3",0.516163632742009
"OTU_16","NO3",0.90053951804324
"OTU_193","NO3",0.819082723096665
"OTU_90","NO3",0.726710007554332
"OTU_32","NO3",0.577485310106517
"OTU_107","NO3",0.969361146399833
"OTU_47","NO3",0.632314721351741
"OTU_105","NO3",0.632314721351741
"OTU_73","NO3",0.579374287546742
"OTU_56","NO3",0.619551148824276
"OTU_367","NO3",0.737663447748443
"OTU_63","NO3",0.567507515953334
"OTU_138","NO3",0.948322603683401
"OTU_41","NO3",0.657806692817528
"OTU_128","NO3",0.270644366107773
"OTU_191","NO3",0.658272256386586
"OTU_259","NO3",0.936530057031845
"OTU_88","NO3",0.594600781923139
"OTU_200","NO3",0.97293639139931
"OTU_242","NO3",0.871112598922484
"OTU_36","NO3",0.840927546977925
"OTU_194","NO3",0.983412688958781
"OTU_64","NO3",0.956864748910929
"OTU_166","NO3",0.541817704300066
"OTU_62","NO3",0.26625543741904
"OTU_122","NO3",0.892579171093077
"OTU_127","NO3",0.703043849492694
"OTU_226","NO3",0.493485195568522
"OTU_149","NO3",0.792737538521105
"OTU_38","NO3",0.643282846529756
"OTU_241","NO3",0.882167817942329
"OTU_360","NO3",0.443328148020051
"OTU_142","NO3",0.842623812290273
"OTU_292","NO3",0.831507603014457
"OTU_230","NO3",0.643282846529756
