ID,Color,Family
S_7G31__2630,#2ca02c,Myoviridae
IF_62-2__65056,#2ca02c,Myoviridae
S_6G7__2233,#2ca02c,Myoviridae
KWS_10469__99554,#2ca02c,Myoviridae
S_7G44__15812,#2ca02c,Myoviridae
IF_065__1908,#2ca02c,Myoviridae
IF_115__29973,#2ca02c,Myoviridae
S_7G8__46352,#2ca02c,Myoviridae
KWS_10656__87228,#2ca02c,Myoviridae
KeioHC_120__24133,#2ca02c,Myoviridae
S_7G27__2784,#2ca02c,Myoviridae
IF_065__1169,#2ca02c,Myoviridae
KeioHC_110__59065,#2ca02c,Myoviridae
KWS_10558__37313,#2ca02c,Myoviridae
KWS_10469__9636,#2ca02c,Myoviridae
KWS_10486__31779,#2ca02c,Myoviridae
KeioHC_9__39776,#2ca02c,Myoviridae
IF_101__1765,#2ca02c,Myoviridae
IF_130__19879,#2ca02c,Myoviridae
KWS_10477__64999,#2ca02c,Myoviridae
S_7G28__2015,#2ca02c,Myoviridae
IF_039__6737,#2ca02c,Myoviridae
IF_139__2015,#2ca02c,Myoviridae
KWS_10989__71591,#2ca02c,Myoviridae
IF_112__2233,#2ca02c,Myoviridae
S_7G19__16540,#2ca02c,Myoviridae
KWS_10638__4965,#2ca02c,Myoviridae
IF_150__6608,#2ca02c,Myoviridae
IF_051__38268,#2ca02c,Myoviridae
KeioHC_14__4727,#2ca02c,Myoviridae
IF_016__27350,#2ca02c,Myoviridae
KWS_10638__33701,#2ca02c,Myoviridae
KeioHC_9__68782,#2ca02c,Myoviridae
IF_116__165218,#2ca02c,Myoviridae
KeioHC_102__207872,#2ca02c,Myoviridae
IF_005__165580,#2ca02c,Myoviridae
KWS_10461__4055,#2ca02c,Myoviridae
KeioHC_7__9060,#2ca02c,Myoviridae
IF_104__156484,#2ca02c,Myoviridae
KWS_10461__18498,#2ca02c,Myoviridae
IF_081__2015,#2ca02c,Myoviridae
KWS_10461__83237,#2ca02c,Myoviridae
IF_025__34186,#2ca02c,Myoviridae
IF_138__2015,#2ca02c,Myoviridae
S_7G31__143861,#2ca02c,Myoviridae
IF_052__2015,#2ca02c,Myoviridae
IF_081__174139,#2ca02c,Myoviridae
KWS_10550__27841,#2ca02c,Myoviridae
IF_130__171,#2ca02c,Myoviridae
IF_178__3345,#2ca02c,Myoviridae
KeioHC_12__87664,#2ca02c,Myoviridae
S_6G13__39764,#2ca02c,Myoviridae
IF_087-2__35442,#2ca02c,Myoviridae
KeioHC_10__2521,#2ca02c,Myoviridae
S_6G16__62701,#1f77b4,Siphoviridae
IF_082__61732,#1f77b4,Siphoviridae
KWS_10540__4677,#1f77b4,Siphoviridae
KWS_10988__64230,#1f77b4,Siphoviridae
IF_086__20930,#1f77b4,Siphoviridae
KWS_10997__47522,#1f77b4,Siphoviridae
S_7G21__2015,#1f77b4,Siphoviridae
IF_164re__10619,#1f77b4,Siphoviridae
KWS_10641__50324,#1f77b4,Siphoviridae
KWS_11000__59065,#1f77b4,Siphoviridae
S_6G3__2233,#1f77b4,Siphoviridae
S_6G16__63533,#1f77b4,Siphoviridae
S_7G29__2189,#1f77b4,Siphoviridae
KWS_10991__34614,#1f77b4,Siphoviridae
S_7G49__1206,#1f77b4,Siphoviridae
S_7G27__62381,#1f77b4,Siphoviridae
S_6G3__105376,#1f77b4,Siphoviridae
KWS_10652__193827,#1f77b4,Siphoviridae
KWS_10915__172223,#1f77b4,Siphoviridae
KeioHC_10__6636,#1f77b4,Siphoviridae
KWS_10633__3596,#1f77b4,Siphoviridae
S_7G30__24529,#1f77b4,Siphoviridae
IF_020__121687,#1f77b4,Siphoviridae
IF_095__61518,#1f77b4,Siphoviridae
S_6G2__146529,#1f77b4,Siphoviridae
S_7G29__1087,#1f77b4,Siphoviridae
IF_085__19633,#1f77b4,Siphoviridae
KWS_10465__73582,#1f77b4,Siphoviridae
IF_101__148353,#1f77b4,Siphoviridae
IF_009__12175,#1f77b4,Siphoviridae
KWS_10467__74862,#1f77b4,Siphoviridae
S_6G6__21255,#1f77b4,Siphoviridae
IF_151__40635,#1f77b4,Siphoviridae
KWS_10648__52645,#1f77b4,Siphoviridae
IF_007__70762,#1f77b4,Siphoviridae
KWS_10633__16733,#1f77b4,Siphoviridae
IF_027__26362,#1f77b4,Siphoviridae
KWS_10477__13622,#1f77b4,Siphoviridae
S_7G49__60522,#1f77b4,Siphoviridae
KWS_10551__3694,#1f77b4,Siphoviridae
S_7G34__138087,#1f77b4,Siphoviridae
KWS_11009__5271,#1f77b4,Siphoviridae
S_7G7__5374,#1f77b4,Siphoviridae
KWS_10480__12445,#1f77b4,Siphoviridae
KWS_10461__4008,#1f77b4,Siphoviridae
KWS_10478__192038,#1f77b4,Siphoviridae
S_7G33__118315,#1f77b4,Siphoviridae
S_7G8__52116,#1f77b4,Siphoviridae
IF_110__11193,#1f77b4,Siphoviridae
S_7G38__10302,#1f77b4,Siphoviridae
IF_082__54370,#1f77b4,Siphoviridae
S_7G39__94406,#1f77b4,Siphoviridae
KWS_10644__11193,#1f77b4,Siphoviridae
KWS_10638__132434,#1f77b4,Siphoviridae
S_7G47__11309,#1f77b4,Siphoviridae
IF_062__182212,#1f77b4,Siphoviridae
IF_162__295197,#1f77b4,Siphoviridae
KeioHC_107__13173,#1f77b4,Siphoviridae
IF_162__241437,#1f77b4,Siphoviridae
KWS_10555__65947,#1f77b4,Siphoviridae
KWS_10478__12792,#1f77b4,Siphoviridae
IF_053__34532,#1f77b4,Siphoviridae
IF_087__49506,#1f77b4,Siphoviridae
S_7G3__27537,#1f77b4,Siphoviridae
KWS_10461__16105,#1f77b4,Siphoviridae
KeioHC_2__59484,#1f77b4,Siphoviridae
IF_121wa__42694,#1f77b4,Siphoviridae
IF_179__130228,#1f77b4,Siphoviridae
IF_177__8829,#1f77b4,Siphoviridae
KWS_10911__40404,#1f77b4,Siphoviridae
KeioHC_108__110129,#1f77b4,Siphoviridae
IF_064__17799,#1f77b4,Siphoviridae
KWS_10997__22752,#1f77b4,Siphoviridae
S_7G31__6708,#1f77b4,Siphoviridae
IF_012__165645,#1f77b4,Siphoviridae
IF_163__120680,#1f77b4,Siphoviridae
IF_047-2__39847,#1f77b4,Siphoviridae
S_7G20__59111,#1f77b4,Siphoviridae
S_6G3__129960,#1f77b4,Siphoviridae
IF_068__100597,#1f77b4,Siphoviridae
IF_064__274203,#1f77b4,Siphoviridae
KWS_10652__17489,#1f77b4,Siphoviridae
S_7G38__12928,#1f77b4,Siphoviridae
IF_015__36054,#1f77b4,Siphoviridae
KWS_10549__139362,#1f77b4,Siphoviridae
KeioHC_110__13952,#1f77b4,Siphoviridae
KeioHC_15__19541,#1f77b4,Siphoviridae
IF_166__12306,#1f77b4,Siphoviridae
S_6G3__34970,#1f77b4,Siphoviridae
IF_185__50056,#1f77b4,Siphoviridae
S_7G26__41372,#1f77b4,Siphoviridae
KWS_10784__10302,#1f77b4,Siphoviridae
KWS_10985__94362,#1f77b4,Siphoviridae
KWS_10558__78299,#1f77b4,Siphoviridae
IF_155__14193,#1f77b4,Siphoviridae
KeioHC_13__45354,#1f77b4,Siphoviridae
IF_064__2265,#1f77b4,Siphoviridae
KWS_10896__11163,#1f77b4,Siphoviridae
KWS_10984__111578,#1f77b4,Siphoviridae
KWS_10661__21242,#1f77b4,Siphoviridae
KWS_10540__27072,#1f77b4,Siphoviridae
S_7G8__17058,#1f77b4,Siphoviridae
KWS_10997__65105,#1f77b4,Siphoviridae
S_6G8__121048,#1f77b4,Siphoviridae
S_7G47__62329,#1f77b4,Siphoviridae
IF_175re__34143,#1f77b4,Siphoviridae
KeioHC_118__19859,#1f77b4,Siphoviridae
IF_032__52848,#1f77b4,Siphoviridae
KWS_10539__76489,#1f77b4,Siphoviridae
IF_111__97872,#1f77b4,Siphoviridae
IF_103__13575,#1f77b4,Siphoviridae
KWS_10985__1093,#1f77b4,Siphoviridae
IF_087-2__49506,#1f77b4,Siphoviridae
IF_137__83433,#1f77b4,Siphoviridae
KWS_10631__42322,#1f77b4,Siphoviridae
IF_103__43500,#1f77b4,Siphoviridae
S_6G15__109401,#1f77b4,Siphoviridae
S_6G4__36452,#1f77b4,Siphoviridae
KWS_10547__61722,#1f77b4,Siphoviridae
IF_128__20896,#1f77b4,Siphoviridae
IF_187__43500,#1f77b4,Siphoviridae
IF_009__91927,#1f77b4,Siphoviridae
KeioHC_114__34532,#1f77b4,Siphoviridae
S_7G34__44106,#1f77b4,Siphoviridae
IF_008__7965,#1f77b4,Siphoviridae
IF_171__47543,#1f77b4,Siphoviridae
IF_092__5624,#1f77b4,Siphoviridae
KeioHC_114__43500,#1f77b4,Siphoviridae
KWS_10549__62329,#1f77b4,Siphoviridae
IF_087__14685,#1f77b4,Siphoviridae
KeioHC_14__49019,#1f77b4,Siphoviridae
S_7G6__82075,#1f77b4,Siphoviridae
S_7G30__220697,#1f77b4,Siphoviridae
IF_129__43103,#1f77b4,Siphoviridae
KeioHC_124__166682,#1f77b4,Siphoviridae
IF_047-2__17970,#1f77b4,Siphoviridae
IF_022__43103,#1f77b4,Siphoviridae
IF_091__172678,#1f77b4,Siphoviridae
KWS_10996__274641,#1f77b4,Siphoviridae
KWS_10461__127557,#1f77b4,Siphoviridae
S_7G3__37605,#1f77b4,Siphoviridae
S_7G19__72059,#1f77b4,Siphoviridae
IF_072__76385,#1f77b4,Siphoviridae
IF_62-2__21098,#1f77b4,Siphoviridae
KWS_10994__183661,#1f77b4,Siphoviridae
IF_101__117023,#1f77b4,Siphoviridae
IF_013__11929,#1f77b4,Siphoviridae
KWS_10655__85615,#1f77b4,Siphoviridae
KWS_10539__212959,#1f77b4,Siphoviridae
S_7G8__35944,#1f77b4,Siphoviridae
IF_029__37083,#1f77b4,Siphoviridae
S_6G4__34094,#1f77b4,Siphoviridae
KWS_11002__138243,#1f77b4,Siphoviridae
IF_184__111337,#1f77b4,Siphoviridae
KWS_10546__81925,#1f77b4,Siphoviridae
KWS_10661__196760,#1f77b4,Siphoviridae
S_7G28__80864,#1f77b4,Siphoviridae
IF_032-2__5283,#1f77b4,Siphoviridae
S_7G46__3221,#1f77b4,Siphoviridae
KWS_10631__66326,#1f77b4,Siphoviridae
S_7G22__99835,#1f77b4,Siphoviridae
IF_179__38449,#1f77b4,Siphoviridae
IF_155__16105,#1f77b4,Siphoviridae
IF_014-2__4327,#1f77b4,Siphoviridae
KWS_10547__166759,#1f77b4,Siphoviridae
S_7G44__210388,#1f77b4,Siphoviridae
IF_095__34942,#1f77b4,Siphoviridae
KWS_10911__8191,#1f77b4,Siphoviridae
IF_106__13586,#1f77b4,Siphoviridae
S_7G5__280,#1f77b4,Siphoviridae
KeioHC_4__49220,#1f77b4,Siphoviridae
S_7G20__17058,#1f77b4,Siphoviridae
IF_102-2__61829,#1f77b4,Siphoviridae
S_7G7__208761,#1f77b4,Siphoviridae
KWS_11008__235058,#1f77b4,Siphoviridae
KWS_11008__11181,#1f77b4,Siphoviridae
S_7G14__13173,#1f77b4,Siphoviridae
S_7G32__40463,#1f77b4,Siphoviridae
IF_166__147471,#1f77b4,Siphoviridae
KeioHC_K2__3596,#1f77b4,Siphoviridae
S_7G29__38116,#1f77b4,Siphoviridae
KWS_10638__78626,#1f77b4,Siphoviridae
KWS_10558__203804,#1f77b4,Siphoviridae
KWS_10473__13886,#1f77b4,Siphoviridae
IF_163__3941,#1f77b4,Siphoviridae
IF_071-2__2410,#1f77b4,Siphoviridae
S_7G8__65592,#1f77b4,Siphoviridae
IF_096__18815,#1f77b4,Siphoviridae
KeioHC_110__17309,#1f77b4,Siphoviridae
IF_036__34813,#1f77b4,Siphoviridae
S_7G15__156891,#1f77b4,Siphoviridae
S_7G33__29007,#1f77b4,Siphoviridae
S_7G33__38746,#1f77b4,Siphoviridae
IF_087-2__77508,#1f77b4,Siphoviridae
IF_008__65543,#1f77b4,Siphoviridae
IF_087-3__91927,#1f77b4,Siphoviridae
KWS_10637__167355,#1f77b4,Siphoviridae
IF_160__17108,#1f77b4,Siphoviridae
KeioHC_13__286664,#1f77b4,Siphoviridae
IF_029__113798,#1f77b4,Siphoviridae
IF_086-2__1093,#1f77b4,Siphoviridae
S_6G3__208986,#1f77b4,Siphoviridae
S_6G2__31524,#1f77b4,Siphoviridae
S_7G30__51839,#1f77b4,Siphoviridae
S_7G25__114465,#1f77b4,Siphoviridae
IF_086-2__2410,#1f77b4,Siphoviridae
KWS_10910__246890,#1f77b4,Siphoviridae
KWS_10558__254344,#1f77b4,Siphoviridae
KWS_10896__11309,#1f77b4,Siphoviridae
IF_071-2__35745,#1f77b4,Siphoviridae
IF_022__33838,#1f77b4,Siphoviridae
KWS_10551__15890,#1f77b4,Siphoviridae
KWS_10649__71909,#1f77b4,Siphoviridae
IF_121wa__47529,#1f77b4,Siphoviridae
KeioHC_13__473,#1f77b4,Siphoviridae
IF_086__15878,#1f77b4,Siphoviridae
S_6G8__209321,#1f77b4,Siphoviridae
KeioHC_107__108568,#1f77b4,Siphoviridae
S_7G43__19802,#1f77b4,Siphoviridae
KWS_10657__1206,#1f77b4,Siphoviridae
KWS_10555__85109,#1f77b4,Siphoviridae
IF_127__4008,#1f77b4,Siphoviridae
KWS_10477__68374,#1f77b4,Siphoviridae
IF_179__52681,#1f77b4,Siphoviridae
S_6G15__8052,#1f77b4,Siphoviridae
KWS_11008__36452,#1f77b4,Siphoviridae
S_7G45__129596,#1f77b4,Siphoviridae
KWS_10454__98902,#1f77b4,Siphoviridae
S_7G28__40944,#1f77b4,Siphoviridae
IF_155__7527,#1f77b4,Siphoviridae
KWS_10644__146908,#1f77b4,Siphoviridae
S_7G44__12650,#1f77b4,Siphoviridae
S_7G50__1696,#1f77b4,Siphoviridae
KWS_10996__144189,#1f77b4,Siphoviridae
S_6G5__83885,#1f77b4,Siphoviridae
KeioHC_111__38116,#1f77b4,Siphoviridae
IF_167__44852,#1f77b4,Siphoviridae
IF_167__87416,#1f77b4,Siphoviridae
IF_068-2__24226,#1f77b4,Siphoviridae
KeioHC_14__14472,#1f77b4,Siphoviridae
S_7G47__190759,#d62728,crAss-phage
IF_050__11507,#d62728,crAss-phage
S_7G22__75435,#d62728,crAss-phage
S_7G43__6215,#d62728,crAss-phage
S_7G33__63989,#d62728,crAss-phage
KWS_10567__138576,#d62728,crAss-phage
KWS_10897__252610,#d62728,crAss-phage
KeioHC_12__98714,#d62728,crAss-phage
S_7G47__51382,#d62728,crAss-phage
S_6G2__8052,#d62728,crAss-phage
IF_016__121205,#d62728,crAss-phage
IF_076__189749,#d62728,crAss-phage
S_7G40__23140,#d62728,crAss-phage
IF_063__12306,#d62728,crAss-phage
IF_128__180950,#d62728,crAss-phage
IF_087-2__243478,#d62728,crAss-phage
KWS_10477__289270,#d62728,crAss-phage
KWS_10894__25409,#d62728,crAss-phage
IF_116__44811,#d62728,crAss-phage
S_7G34__23846,#d62728,crAss-phage
IF_004__29299,#d62728,crAss-phage
KWS_10454__74691,#d62728,crAss-phage
S_7G40__219496,#d62728,crAss-phage
IF_048__52,#d62728,crAss-phage
KeioHC_10__150740,#d62728,crAss-phage
S_6G6__29375,#d62728,crAss-phage
S_7G39__231896,#d62728,crAss-phage
IF_053__217131,#d62728,crAss-phage
IF_041__34942,#d62728,crAss-phage
IF_178__26078,#d62728,crAss-phage
KWS_10549__63831,#d62728,crAss-phage
KWS_10997__179138,#d62728,crAss-phage
S_7G20__52904,#d62728,crAss-phage
IF_007__1710,#d62728,crAss-phage
IF_112__78298,#d62728,crAss-phage
IF_017__16673,#d62728,crAss-phage
S_7G34__39769,#d62728,crAss-phage
IF_110__26383,#d62728,crAss-phage
IF_101__121988,#d62728,crAss-phage
IF_167__100944,#d62728,crAss-phage
IF_104__2410,#d62728,crAss-phage
S_6G14__25092,#d62728,crAss-phage
IF_079__45631,#d62728,crAss-phage
IF_029__72785,#d62728,crAss-phage
KWS_10904__30790,#d62728,crAss-phage
IF_046-2__23896,#d62728,crAss-phage
S_6G10__152216,#d62728,crAss-phage
KeioHC_13__194187,#d62728,crAss-phage
IF_032__9851,#d62728,crAss-phage
S_7G31__49008,#d62728,crAss-phage
IF_166__2410,#d62728,crAss-phage
IF_106__12749,#d62728,crAss-phage
IF_130__34403,#d62728,crAss-phage
IF_068__37094,#d62728,crAss-phage
IF_042__7657,#d62728,crAss-phage
KeioHC_7__3294,#d62728,crAss-phage
S_7G30__51391,#d62728,crAss-phage
S_6G7__201732,#d62728,crAss-phage
KWS_10917__18050,#d62728,crAss-phage
S_7G20__18889,#d62728,crAss-phage
IF_009__72059,#d62728,crAss-phage
KWS_10486__41439,#d62728,crAss-phage
IF_081__64847,#d62728,crAss-phage
KWS_10633__134497,#d62728,crAss-phage
IF_171__6635,#d62728,crAss-phage
S_6G4__141674,#d62728,crAss-phage
KeioHC_122__9851,#d62728,crAss-phage
IF_014-2__2265,#d62728,crAss-phage
IF_148__8838,#d62728,crAss-phage
IF_177__18191,#d62728,crAss-phage
S_6G1__190784,#d62728,crAss-phage
KWS_10543__9323,#d62728,crAss-phage
IF_161__45463,#d62728,crAss-phage
IF_004__86349,#d62728,crAss-phage
S_7G34__829,#d62728,crAss-phage
S_7G7__8052,#d62728,crAss-phage
S_7G40__159588,#d62728,crAss-phage
IF_055-2__11672,#d62728,crAss-phage
IF_132__37849,#d62728,crAss-phage
KWS_10653__21936,#d62728,crAss-phage
IF_025__40525,#8c564b,Inoviridae
KWS_10552__48577,#8c564b,Inoviridae
IF_137__120031,#8c564b,Inoviridae
IF_068__52840,#8c564b,Inoviridae
IF_025__2265,#8c564b,Inoviridae
IF_064__40975,#8c564b,Inoviridae
KWS_10909__16480,#9467bd,Microviridae
KeioHC_5__23896,#9467bd,Microviridae
IF_155__4370,#9467bd,Microviridae
IF_101__237613,#9467bd,Microviridae
S_7G34__31477,#9467bd,Microviridae
IF_072__17058,#9467bd,Microviridae
KWS_10997__23896,#9467bd,Microviridae
IF_042-2__23896,#9467bd,Microviridae
KWS_10563__89804,#9467bd,Microviridae
KeioHC_121__99129,#9467bd,Microviridae
S_7G21__22832,#9467bd,Microviridae
S_7G27__9596,#9467bd,Microviridae
S_7G8__57504,#9467bd,Microviridae
KWS_10987__18871,#9467bd,Microviridae
S_7G10__85473,#9467bd,Microviridae
IF_013__4258,#9467bd,Microviridae
S_7G25__234973,#9467bd,Microviridae
IF_015__7444,#9467bd,Microviridae
KWS_10638__24124,#9467bd,Microviridae
IF_122__1696,#2ca02c,Myoviridae
IF_130__22172,#2ca02c,Myoviridae
IF_104__70395,#2ca02c,Myoviridae
IF_068-2__52840,#2ca02c,Myoviridae
IF_028__7527,#2ca02c,Myoviridae
KWS_10473__212959,#2ca02c,Myoviridae
KWS_10910__277614,#2ca02c,Myoviridae
S_7G25__3166,#2ca02c,Myoviridae
S_7G30__140288,#2ca02c,Myoviridae
S_6G12__112240,#2ca02c,Myoviridae
S_6G4__72443,#2ca02c,Myoviridae
IF_088-2__1654,#2ca02c,Myoviridae
KWS_10561__36207,#2ca02c,Myoviridae
KeioHC_126__5283,#2ca02c,Myoviridae
IF_121wa__37639,#2ca02c,Myoviridae
KWS_10904__14241,#2ca02c,Myoviridae
S_7G32__22435,#2ca02c,Myoviridae
KWS_10637__165467,#2ca02c,Myoviridae
KWS_11003__8876,#2ca02c,Myoviridae
S_7G50__6215,#2ca02c,Myoviridae
IF_013__39427,#2ca02c,Myoviridae
IF_137__12434,#2ca02c,Myoviridae
S_6G6__118315,#2ca02c,Myoviridae
KeioHC_2__8052,#2ca02c,Myoviridae
IF_095__208761,#2ca02c,Myoviridae
IF_177__46352,#2ca02c,Myoviridae
KeioHC_13__18202,#2ca02c,Myoviridae
KWS_11002__176612,#2ca02c,Myoviridae
IF_140__24566,#2ca02c,Myoviridae
IF_008__7093,#2ca02c,Myoviridae
KWS_10632__23021,#2ca02c,Myoviridae
KeioHC_107__51885,#2ca02c,Myoviridae
KWS_10567__8838,#2ca02c,Myoviridae
KWS_10461__1984,#2ca02c,Myoviridae
IF_093__17309,#2ca02c,Myoviridae
S_7G18__122370,#2ca02c,Myoviridae
KWS_10465__61722,#2ca02c,Myoviridae
KWS_10559__52732,#2ca02c,Myoviridae
IF_099__13622,#2ca02c,Myoviridae
IF_095__44866,#2ca02c,Myoviridae
IF_097__7527,#2ca02c,Myoviridae
IF_163__33001,#2ca02c,Myoviridae
IF_130__8135,#2ca02c,Myoviridae
IF_101__23896,#2ca02c,Myoviridae
IF_115__18608,#2ca02c,Myoviridae
KWS_10906__271399,#2ca02c,Myoviridae
S_7G15__122517,#2ca02c,Myoviridae
IF_139__11309,#2ca02c,Myoviridae
IF_004__11537,#2ca02c,Myoviridae
KWS_10633__128684,#2ca02c,Myoviridae
IF_007__21195,#2ca02c,Myoviridae
IF_178__34403,#2ca02c,Myoviridae
IF_083__159588,#2ca02c,Myoviridae
IF_121wa__12306,#2ca02c,Myoviridae
IF_007__213416,#2ca02c,Myoviridae
IF_121wa__52628,#2ca02c,Myoviridae
S_7G49__43103,#2ca02c,Myoviridae
IF_184__62381,#2ca02c,Myoviridae
KeioHC_3__215584,#2ca02c,Myoviridae
KeioHC_11__116990,#2ca02c,Myoviridae
S_7G40__99226,#2ca02c,Myoviridae
KWS_10476__107008,#2ca02c,Myoviridae
IF_093__77784,#2ca02c,Myoviridae
S_7G7__51382,#2ca02c,Myoviridae
IF_100-2__174949,#2ca02c,Myoviridae
IF_150__10109,#2ca02c,Myoviridae
KeioHC_I2__102872,#2ca02c,Myoviridae
KeioHC_7__78310,#2ca02c,Myoviridae
S_6G1__113521,#2ca02c,Myoviridae
IF_101__274804,#2ca02c,Myoviridae
S_7G24__60580,#2ca02c,Myoviridae
IF_087-3__54152,#2ca02c,Myoviridae
KeioHC_5__16265,#2ca02c,Myoviridae
IF_161__2265,#2ca02c,Myoviridae
KWS_10896__3221,#2ca02c,Myoviridae
S_6G15__191867,#2ca02c,Myoviridae
KWS_10473__51042,#2ca02c,Myoviridae
IF_62-2__152609,#2ca02c,Myoviridae
KWS_10633__162362,#2ca02c,Myoviridae
KWS_11009__5054,#2ca02c,Myoviridae
KeioHC_110__31913,#2ca02c,Myoviridae
IF_137__1093,#2ca02c,Myoviridae
KeioHC_110__31943,#2ca02c,Myoviridae
IF_126__22806,#2ca02c,Myoviridae
KWS_10473__62604,#2ca02c,Myoviridae
IF_086__37370,#2ca02c,Myoviridae
IF_178__43103,#2ca02c,Myoviridae
IF_176__27616,#2ca02c,Myoviridae
IF_177__291446,#2ca02c,Myoviridae
IF_122__204517,#2ca02c,Myoviridae
S_7G1__51489,#2ca02c,Myoviridae
S_7G27__8412,#2ca02c,Myoviridae
KWS_10539__267947,#2ca02c,Myoviridae
KWS_10547__26189,#2ca02c,Myoviridae
S_7G31__41502,#2ca02c,Myoviridae
IF_161__158368,#2ca02c,Myoviridae
IF_080__18050,#2ca02c,Myoviridae
IF_072__95338,#2ca02c,Myoviridae
S_7G40__162621,#2ca02c,Myoviridae
KeioHC_106__61445,#2ca02c,Myoviridae
KWS_10638__266470,#2ca02c,Myoviridae
IF_161__37370,#2ca02c,Myoviridae
IF_013__230476,#2ca02c,Myoviridae
KeioHC_106__4370,#2ca02c,Myoviridae
IF_050__6732,#2ca02c,Myoviridae
IF_128__9077,#2ca02c,Myoviridae
IF_032-2__27847,#2ca02c,Myoviridae
KWS_10897__46449,#2ca02c,Myoviridae
IF_030-2__30193,#2ca02c,Myoviridae
KWS_10897__66496,#2ca02c,Myoviridae
IF_104__27847,#2ca02c,Myoviridae
IF_050__14651,#2ca02c,Myoviridae
S_7G25__96890,#2ca02c,Myoviridae
KWS_10486__13173,#2ca02c,Myoviridae
KWS_10646__221673,#2ca02c,Myoviridae
KeioHC_10__7073,#2ca02c,Myoviridae
KWS_11000__84656,#2ca02c,Myoviridae
IF_116__120705,#2ca02c,Myoviridae
KeioHC_113__192801,#2ca02c,Myoviridae
KWS_10647__1093,#2ca02c,Myoviridae
S_7G8__89804,#2ca02c,Myoviridae
IF_030__53244,#2ca02c,Myoviridae
KWS_10552__7083,#2ca02c,Myoviridae
KeioHC_7__45283,#2ca02c,Myoviridae
KWS_10539__14899,#2ca02c,Myoviridae
KWS_10551__43753,#2ca02c,Myoviridae
KWS_10551__49641,#2ca02c,Myoviridae
S_6G16__152524,#2ca02c,Myoviridae
IF_026__13586,#2ca02c,Myoviridae
KWS_10988__174155,#2ca02c,Myoviridae
KWS_10461__104335,#2ca02c,Myoviridae
IF_166__16540,#2ca02c,Myoviridae
KWS_10989__1473,#2ca02c,Myoviridae
IF_050__7965,#2ca02c,Myoviridae
IF_030__31731,#2ca02c,Myoviridae
IF_012__271583,#2ca02c,Myoviridae
S_7G24__121928,#2ca02c,Myoviridae
S_7G24__3899,#2ca02c,Myoviridae
S_7G27__77042,#2ca02c,Myoviridae
KeioHC_9__218727,#2ca02c,Myoviridae
KWS_10538__43753,#2ca02c,Myoviridae
IF_100__8838,#2ca02c,Myoviridae
KWS_10464__29842,#2ca02c,Myoviridae
S_7G44__16673,#2ca02c,Myoviridae
KWS_10539__9323,#2ca02c,Myoviridae
KWS_11008__19993,#2ca02c,Myoviridae
IF_101__22806,#2ca02c,Myoviridae
KeioHC_122__89178,#2ca02c,Myoviridae
S_6G10__55192,#2ca02c,Myoviridae
IF_125__74140,#2ca02c,Myoviridae
S_7G12__62213,#2ca02c,Myoviridae
KeioHC_104__131809,#2ca02c,Myoviridae
S_7G30__161083,#2ca02c,Myoviridae
IF_111__14069,#2ca02c,Myoviridae
KWS_10476__89804,#2ca02c,Myoviridae
IF_046-2__473,#2ca02c,Myoviridae
IF_100-2__3061,#2ca02c,Myoviridae
IF_178__31524,#2ca02c,Myoviridae
IF_047-2__1093,#2ca02c,Myoviridae
KWS_10987__228696,#2ca02c,Myoviridae
IF_187__34532,#2ca02c,Myoviridae
S_6G3__124412,#2ca02c,Myoviridae
KWS_10655__101869,#2ca02c,Myoviridae
IF_007__167608,#2ca02c,Myoviridae
S_7G43__10347,#2ca02c,Myoviridae
IF_178__9851,#2ca02c,Myoviridae
IF_107__51403,#2ca02c,Myoviridae
IF_002-2re__16105,#2ca02c,Myoviridae
IF_028__9077,#2ca02c,Myoviridae
IF_099__34970,#2ca02c,Myoviridae
IF_176__8135,#2ca02c,Myoviridae
IF_025__40660,#2ca02c,Myoviridae
KWS_10563__1093,#2ca02c,Myoviridae
KWS_10653__65356,#2ca02c,Myoviridae
IF_030__47318,#2ca02c,Myoviridae
KWS_10551__26721,#2ca02c,Myoviridae
IF_161__164163,#2ca02c,Myoviridae
IF_118__76064,#2ca02c,Myoviridae
IF_106__69440,#2ca02c,Myoviridae
S_7G15__58895,#2ca02c,Myoviridae
KWS_10655__120501,#2ca02c,Myoviridae
KWS_10894__99742,#2ca02c,Myoviridae
IF_004__179600,#2ca02c,Myoviridae
S_7G7__280573,#2ca02c,Myoviridae
IF_067__6547,#2ca02c,Myoviridae
KeioHC_10__139367,#2ca02c,Myoviridae
IF_013__183274,#2ca02c,Myoviridae
KWS_10996__16376,#2ca02c,Myoviridae
KeioHC_103__22123,#2ca02c,Myoviridae
S_6G2__78813,#2ca02c,Myoviridae
KWS_10997__77072,#2ca02c,Myoviridae
KWS_10459__290560,#2ca02c,Myoviridae
IF_041__45631,#2ca02c,Myoviridae
KWS_10896__44852,#2ca02c,Myoviridae
S_7G10__1093,#2ca02c,Myoviridae
KWS_11004__34094,#2ca02c,Myoviridae
KWS_10459__22723,#2ca02c,Myoviridae
S_7G24__74862,#2ca02c,Myoviridae
KWS_10549__24412,#2ca02c,Myoviridae
KWS_10903__234782,#2ca02c,Myoviridae
KWS_10631__159750,#2ca02c,Myoviridae
IF_025__236295,#2ca02c,Myoviridae
S_7G43__24566,#2ca02c,Myoviridae
